receipt_id,po_id,po_line_id,supplier_id,material_id,warehouse_id,factory_id,receipt_date,quantity_delivered,quantity_accepted,quantity_rejected,delivery_variance_days,damage_detected,created_at
GR-0001889,PO-2025-01327,POL-0002210,SUP-0008,MAT-00463,WH-US-RAW-01,FAC-US-01,2026-03-05,73,73,0,4,False,2026-03-05T00:00:00
GR-0001890,PO-2025-01328,POL-0002211,SUP-0003,MAT-00998,WH-US-RAW-01,FAC-US-01,2025-11-17,86,72,14,-1,True,2025-11-17T00:00:00
GR-0001891,PO-2025-01328,POL-0002212,SUP-0003,MAT-01192,WH-US-RAW-01,FAC-US-01,2025-11-19,898,818,80,1,True,2025-11-19T00:00:00
GR-0001892,PO-2025-01329,POL-0002213,SUP-0103,MAT-00882,WH-US-RAW-01,FAC-US-01,2025-12-24,250,203,47,0,True,2025-12-24T00:00:00
GR-0001893,PO-2025-01329,POL-0002214,SUP-0103,MAT-00576,WH-US-RAW-01,FAC-US-01,2025-12-28,1900,1594,306,4,True,2025-12-28T00:00:00
GR-0001894,PO-2025-01329,POL-0002215,SUP-0103,MAT-00132,WH-US-RAW-01,FAC-US-01,2025-12-23,764,677,87,-1,True,2025-12-23T00:00:00
GR-0001895,PO-2025-01330,POL-0002216,SUP-0119,MAT-00755,WH-APAC-RAW-01,FAC-APAC-01,2025-08-24,499,473,26,4,True,2025-08-24T00:00:00
GR-0001896,PO-2025-01331,POL-0002217,SUP-0097,MAT-00293,WH-EU-RAW-01,FAC-EU-01,2026-01-10,195,182,13,6,True,2026-01-10T00:00:00
GR-0001897,PO-2025-01331,POL-0002218,SUP-0097,MAT-00445,WH-EU-RAW-01,FAC-EU-01,2026-01-04,38,38,0,0,False,2026-01-04T00:00:00
GR-0001898,PO-2025-01332,POL-0002219,SUP-0019,MAT-00480,WH-US-RAW-01,FAC-US-01,2025-07-31,233,220,13,1,True,2025-07-31T00:00:00
GR-0001899,PO-2025-01333,POL-0002220,SUP-0103,MAT-01095,WH-US-RAW-01,FAC-US-01,2025-11-02,393,285,108,6,True,2025-11-02T00:00:00
GR-0001900,PO-2025-01334,POL-0002221,SUP-0083,MAT-00502,WH-MX-RAW-01,FAC-MX-01,2026-03-25,109,109,0,-1,False,2026-03-25T00:00:00
GR-0001901,PO-2025-01335,POL-0002222,SUP-0040,MAT-00723,WH-EU-RAW-01,FAC-EU-01,2025-08-10,244,190,54,0,True,2025-08-10T00:00:00
GR-0001902,PO-2025-01335,POL-0002223,SUP-0040,MAT-00877,WH-EU-RAW-01,FAC-EU-01,2025-08-06,121,101,20,-4,True,2025-08-06T00:00:00
GR-0001903,PO-2025-01336,POL-0002224,SUP-0037,MAT-00877,WH-APAC-RAW-01,FAC-APAC-01,2025-05-18,89,69,20,0,True,2025-05-18T00:00:00
GR-0001904,PO-2025-01336,POL-0002225,SUP-0037,MAT-00857,WH-APAC-RAW-01,FAC-APAC-01,2025-05-21,633,620,13,3,True,2025-05-21T00:00:00
GR-0001905,PO-2025-01337,POL-0002226,SUP-0054,MAT-00055,WH-EU-RAW-01,FAC-EU-01,2025-05-21,2907,2667,240,0,True,2025-05-21T00:00:00
GR-0001906,PO-2025-01337,POL-0002227,SUP-0054,MAT-00113,WH-EU-RAW-01,FAC-EU-01,2025-05-21,131,125,6,0,True,2025-05-21T00:00:00
GR-0001907,PO-2025-01339,POL-0002229,SUP-0092,MAT-00234,WH-MX-RAW-01,FAC-MX-01,2025-12-06,138,132,6,3,True,2025-12-06T00:00:00
GR-0001908,PO-2025-01339,POL-0002230,SUP-0092,MAT-00792,WH-MX-RAW-01,FAC-MX-01,2025-12-06,351,318,33,3,True,2025-12-06T00:00:00
GR-0001909,PO-2025-01340,POL-0002231,SUP-0039,MAT-00979,WH-MX-RAW-01,FAC-MX-01,2025-11-02,1793,1633,160,-4,True,2025-11-02T00:00:00
GR-0001910,PO-2025-01341,POL-0002232,SUP-0069,MAT-00996,WH-US-RAW-01,FAC-US-01,2026-03-04,1552,1526,26,0,True,2026-03-04T00:00:00
GR-0001911,PO-2025-01342,POL-0002233,SUP-0068,MAT-01059,WH-APAC-RAW-01,FAC-APAC-01,2026-03-13,1335,1302,33,-1,True,2026-03-13T00:00:00
GR-0001912,PO-2025-01342,POL-0002234,SUP-0068,MAT-00586,WH-APAC-RAW-01,FAC-APAC-01,2026-03-14,1095,1082,13,0,True,2026-03-14T00:00:00
GR-0001913,PO-2025-01342,POL-0002235,SUP-0068,MAT-00639,WH-APAC-RAW-01,FAC-APAC-01,2026-03-13,88,88,0,-1,False,2026-03-13T00:00:00
GR-0001914,PO-2025-01343,POL-0002236,SUP-0086,MAT-00083,WH-US-RAW-01,FAC-US-01,2025-09-21,463,463,0,-1,False,2025-09-21T00:00:00
GR-0001915,PO-2025-01344,POL-0002237,SUP-0061,MAT-01167,WH-EU-RAW-01,FAC-EU-01,2026-01-17,786,780,6,0,True,2026-01-17T00:00:00
GR-0001916,PO-2025-01345,POL-0002238,SUP-0020,MAT-00896,WH-APAC-RAW-01,FAC-APAC-01,2026-02-18,488,448,40,2,True,2026-02-18T00:00:00
GR-0001917,PO-2025-01346,POL-0002239,SUP-0095,MAT-01097,WH-APAC-RAW-01,FAC-APAC-01,2026-01-03,4205,4059,146,0,True,2026-01-03T00:00:00
GR-0001918,PO-2025-01346,POL-0002240,SUP-0095,MAT-01018,WH-APAC-RAW-01,FAC-APAC-01,2026-01-04,132,132,0,1,False,2026-01-04T00:00:00
GR-0001919,PO-2025-01347,POL-0002241,SUP-0044,MAT-01168,WH-US-RAW-01,FAC-US-01,2025-08-21,38,19,19,4,True,2025-08-21T00:00:00
GR-0001920,PO-2025-01347,POL-0002242,SUP-0044,MAT-00194,WH-US-RAW-01,FAC-US-01,2025-08-17,696,589,107,0,True,2025-08-17T00:00:00
GR-0001921,PO-2025-01347,POL-0002243,SUP-0044,MAT-00563,WH-US-RAW-01,FAC-US-01,2025-08-18,91,70,21,1,True,2025-08-18T00:00:00
GR-0001922,PO-2025-01348,POL-0002244,SUP-0068,MAT-00063,WH-MX-RAW-01,FAC-MX-01,2026-03-29,542,542,0,-2,False,2026-03-29T00:00:00
GR-0001923,PO-2025-01349,POL-0002245,SUP-0005,MAT-00883,WH-MX-RAW-01,FAC-MX-01,2025-12-15,4221,3748,473,4,True,2025-12-15T00:00:00
GR-0001924,PO-2025-01350,POL-0002246,SUP-0006,MAT-01000,WH-EU-RAW-01,FAC-EU-01,2025-09-05,484,471,13,0,True,2025-09-05T00:00:00
GR-0001925,PO-2025-01351,POL-0002247,SUP-0022,MAT-00510,WH-MX-RAW-01,FAC-MX-01,2025-10-30,400,394,6,-1,True,2025-10-30T00:00:00
GR-0001926,PO-2025-01352,POL-0002248,SUP-0096,MAT-00962,WH-MX-RAW-01,FAC-MX-01,2025-04-13,167,154,13,0,True,2025-04-13T00:00:00
GR-0001927,PO-2025-01353,POL-0002249,SUP-0077,MAT-00328,WH-EU-RAW-01,FAC-EU-01,2025-07-05,402,382,20,4,True,2025-07-05T00:00:00
GR-0001928,PO-2025-01353,POL-0002250,SUP-0077,MAT-00247,WH-EU-RAW-01,FAC-EU-01,2025-07-03,1086,986,100,2,True,2025-07-03T00:00:00
GR-0001929,PO-2025-01354,POL-0002251,SUP-0054,MAT-00834,WH-EU-RAW-01,FAC-EU-01,2026-02-22,1518,1438,80,0,True,2026-02-22T00:00:00
GR-0001930,PO-2025-01355,POL-0002252,SUP-0012,MAT-01163,WH-MX-RAW-01,FAC-MX-01,2025-01-22,1108,1002,106,3,True,2025-01-22T00:00:00
GR-0001931,PO-2025-01355,POL-0002253,SUP-0012,MAT-00293,WH-MX-RAW-01,FAC-MX-01,2025-01-20,213,193,20,1,True,2025-01-20T00:00:00
GR-0001932,PO-2025-01355,POL-0002254,SUP-0012,MAT-00112,WH-MX-RAW-01,FAC-MX-01,2025-01-22,446,392,54,3,True,2025-01-22T00:00:00
GR-0001933,PO-2025-01356,POL-0002255,SUP-0005,MAT-00259,WH-MX-RAW-01,FAC-MX-01,2025-11-11,4778,4171,607,6,True,2025-11-11T00:00:00
GR-0001934,PO-2025-01357,POL-0002256,SUP-0006,MAT-00655,WH-US-RAW-01,FAC-US-01,2025-11-29,1869,1816,53,-2,True,2025-11-29T00:00:00
GR-0001935,PO-2025-01358,POL-0002257,SUP-0079,MAT-00552,WH-EU-RAW-01,FAC-EU-01,2025-05-11,1374,1268,106,3,True,2025-05-11T00:00:00
GR-0001936,PO-2025-01360,POL-0002259,SUP-0082,MAT-01011,WH-MX-RAW-01,FAC-MX-01,2025-09-27,1485,1285,200,-1,True,2025-09-27T00:00:00
GR-0001937,PO-2025-01361,POL-0002260,SUP-0082,MAT-01162,WH-MX-RAW-01,FAC-MX-01,2025-11-03,1082,902,180,0,True,2025-11-03T00:00:00
GR-0001938,PO-2025-01361,POL-0002261,SUP-0082,MAT-00107,WH-MX-RAW-01,FAC-MX-01,2025-12-09,2835,2469,366,36,True,2025-12-09T00:00:00
GR-0001939,PO-2025-01361,POL-0002262,SUP-0082,MAT-00417,WH-MX-RAW-01,FAC-MX-01,2025-11-04,192,179,13,1,True,2025-11-04T00:00:00
GR-0001940,PO-2025-01362,POL-0002263,SUP-0075,MAT-01085,WH-EU-RAW-01,FAC-EU-01,2025-09-26,436,383,53,1,True,2025-09-26T00:00:00
GR-0001941,PO-2025-01362,POL-0002264,SUP-0075,MAT-00295,WH-EU-RAW-01,FAC-EU-01,2025-09-22,409,383,26,-3,True,2025-09-22T00:00:00
GR-0001942,PO-2025-01363,POL-0002265,SUP-0053,MAT-00396,WH-MX-RAW-01,FAC-MX-01,2025-08-30,1897,1657,240,-3,True,2025-08-30T00:00:00
GR-0001943,PO-2025-01363,POL-0002266,SUP-0053,MAT-00553,WH-MX-RAW-01,FAC-MX-01,2025-09-07,566,499,67,5,True,2025-09-07T00:00:00
GR-0001944,PO-2025-01363,POL-0002267,SUP-0053,MAT-00809,WH-MX-RAW-01,FAC-MX-01,2025-09-02,1326,1139,187,0,True,2025-09-02T00:00:00
GR-0001945,PO-2025-01364,POL-0002268,SUP-0042,MAT-00912,WH-US-RAW-01,FAC-US-01,2025-02-16,3683,3417,266,2,True,2025-02-16T00:00:00
GR-0001946,PO-2025-01364,POL-0002269,SUP-0042,MAT-01066,WH-US-RAW-01,FAC-US-01,2025-02-18,676,636,40,4,True,2025-02-18T00:00:00
GR-0001947,PO-2025-01369,POL-0002276,SUP-0082,MAT-01107,WH-MX-RAW-01,FAC-MX-01,2026-03-28,3789,3283,506,1,True,2026-03-28T00:00:00
GR-0001948,PO-2025-01369,POL-0002277,SUP-0082,MAT-00781,WH-MX-RAW-01,FAC-MX-01,2026-04-09,517,417,100,13,True,2026-04-09T00:00:00
GR-0001949,PO-2025-01370,POL-0002278,SUP-0071,MAT-00688,WH-APAC-RAW-01,FAC-APAC-01,2026-04-01,849,796,53,2,True,2026-04-01T00:00:00
GR-0001950,PO-2025-01370,POL-0002279,SUP-0071,MAT-00050,WH-APAC-RAW-01,FAC-APAC-01,2026-04-05,162,156,6,6,True,2026-04-05T00:00:00
GR-0001951,PO-2025-01370,POL-0002280,SUP-0071,MAT-00759,WH-APAC-RAW-01,FAC-APAC-01,2026-03-30,1167,1054,113,0,True,2026-03-30T00:00:00
GR-0001952,PO-2025-01371,POL-0002281,SUP-0065,MAT-00574,WH-US-RAW-01,FAC-US-01,2025-11-14,174,168,6,1,True,2025-11-14T00:00:00
GR-0001953,PO-2025-01372,POL-0002282,SUP-0083,MAT-00192,WH-EU-RAW-01,FAC-EU-01,2025-10-01,4559,4399,160,0,True,2025-10-01T00:00:00
GR-0001954,PO-2025-01372,POL-0002283,SUP-0083,MAT-00002,WH-EU-RAW-01,FAC-EU-01,2025-10-04,130,130,0,3,False,2025-10-04T00:00:00
GR-0001955,PO-2025-01373,POL-0002284,SUP-0065,MAT-00680,WH-APAC-RAW-01,FAC-APAC-01,2025-10-14,4598,4105,493,0,True,2025-10-14T00:00:00
GR-0001956,PO-2025-01375,POL-0002287,SUP-0036,MAT-00140,WH-US-RAW-01,FAC-US-01,2026-02-23,1197,1184,13,0,True,2026-02-23T00:00:00
GR-0001957,PO-2025-01376,POL-0002288,SUP-0115,MAT-00789,WH-APAC-RAW-01,FAC-APAC-01,2025-08-02,440,414,26,0,True,2025-08-02T00:00:00
GR-0001958,PO-2025-01376,POL-0002289,SUP-0115,MAT-00212,WH-APAC-RAW-01,FAC-APAC-01,2025-08-03,209,169,40,1,True,2025-08-03T00:00:00
GR-0001959,PO-2025-01376,POL-0002290,SUP-0115,MAT-00445,WH-APAC-RAW-01,FAC-APAC-01,2025-08-09,72,65,7,7,True,2025-08-09T00:00:00
GR-0001960,PO-2025-01377,POL-0002291,SUP-0010,MAT-00939,WH-APAC-RAW-01,FAC-APAC-01,2025-10-16,349,329,20,1,True,2025-10-16T00:00:00
GR-0001961,PO-2025-01379,POL-0002293,SUP-0042,MAT-00578,WH-MX-RAW-01,FAC-MX-01,2026-03-13,3195,3002,193,10,True,2026-03-13T00:00:00
GR-0001962,PO-2025-01379,POL-0002294,SUP-0042,MAT-00074,WH-MX-RAW-01,FAC-MX-01,2026-03-03,682,602,80,0,True,2026-03-03T00:00:00
GR-0001963,PO-2025-01379,POL-0002295,SUP-0042,MAT-00077,WH-MX-RAW-01,FAC-MX-01,2026-03-09,80,80,0,6,False,2026-03-09T00:00:00
GR-0001964,PO-2025-01381,POL-0002299,SUP-0084,MAT-00211,WH-MX-RAW-01,FAC-MX-01,2026-02-15,1278,1205,73,2,True,2026-02-15T00:00:00
GR-0001965,PO-2025-01382,POL-0002300,SUP-0081,MAT-01060,WH-MX-RAW-01,FAC-MX-01,2025-11-06,1076,916,160,1,True,2025-11-06T00:00:00
GR-0001966,PO-2025-01382,POL-0002301,SUP-0081,MAT-00790,WH-MX-RAW-01,FAC-MX-01,2025-11-05,2754,2434,320,0,True,2025-11-05T00:00:00
GR-0001967,PO-2025-01383,POL-0002302,SUP-0118,MAT-01187,WH-EU-RAW-01,FAC-EU-01,2026-01-07,223,196,27,4,True,2026-01-07T00:00:00
GR-0001968,PO-2025-01385,POL-0002304,SUP-0103,MAT-00524,WH-APAC-RAW-01,FAC-APAC-01,2025-06-16,689,556,133,0,True,2025-06-16T00:00:00
GR-0001969,PO-2025-01386,POL-0002305,SUP-0056,MAT-00308,WH-APAC-RAW-01,FAC-APAC-01,2025-12-02,497,464,33,-7,True,2025-12-02T00:00:00
GR-0001970,PO-2025-01387,POL-0002306,SUP-0050,MAT-01043,WH-EU-RAW-01,FAC-EU-01,2026-02-08,156,109,47,3,True,2026-02-08T00:00:00
GR-0001971,PO-2025-01388,POL-0002307,SUP-0064,MAT-00959,WH-MX-RAW-01,FAC-MX-01,2025-07-23,116,89,27,0,True,2025-07-23T00:00:00
GR-0001972,PO-2025-01389,POL-0002308,SUP-0110,MAT-00549,WH-MX-RAW-01,FAC-MX-01,2026-02-18,1832,1726,106,2,True,2026-02-18T00:00:00
GR-0001973,PO-2025-01389,POL-0002309,SUP-0110,MAT-00415,WH-MX-RAW-01,FAC-MX-01,2026-02-21,25,25,0,5,False,2026-02-21T00:00:00
GR-0001974,PO-2025-01390,POL-0002310,SUP-0038,MAT-01056,WH-APAC-RAW-01,FAC-APAC-01,2025-12-25,42,34,8,0,True,2025-12-25T00:00:00
GR-0001975,PO-2025-01390,POL-0002311,SUP-0038,MAT-00787,WH-APAC-RAW-01,FAC-APAC-01,2025-12-22,271,265,6,-3,True,2025-12-22T00:00:00
GR-0001976,PO-2025-01390,POL-0002312,SUP-0038,MAT-01148,WH-APAC-RAW-01,FAC-APAC-01,2025-12-24,4244,4044,200,-1,True,2025-12-24T00:00:00
GR-0001977,PO-2025-01392,POL-0002314,SUP-0095,MAT-00126,WH-EU-RAW-01,FAC-EU-01,2025-04-16,477,464,13,-1,True,2025-04-16T00:00:00
GR-0001978,PO-2025-01393,POL-0002315,SUP-0093,MAT-00874,WH-US-RAW-01,FAC-US-01,2025-09-28,4272,3431,841,0,True,2025-09-28T00:00:00
GR-0001979,PO-2025-01394,POL-0002316,SUP-0095,MAT-00016,WH-MX-RAW-01,FAC-MX-01,2025-12-21,355,342,13,1,True,2025-12-21T00:00:00
GR-0001980,PO-2025-01394,POL-0002317,SUP-0095,MAT-00459,WH-MX-RAW-01,FAC-MX-01,2025-12-16,805,792,13,-4,True,2025-12-16T00:00:00
GR-0001981,PO-2025-01394,POL-0002318,SUP-0095,MAT-00342,WH-MX-RAW-01,FAC-MX-01,2025-12-19,480,474,6,-1,True,2025-12-19T00:00:00
GR-0001982,PO-2025-01395,POL-0002319,SUP-0020,MAT-00974,WH-MX-RAW-01,FAC-MX-01,2025-09-21,1463,1283,180,2,True,2025-09-21T00:00:00
GR-0001983,PO-2025-01395,POL-0002320,SUP-0020,MAT-01027,WH-MX-RAW-01,FAC-MX-01,2025-09-23,54,54,0,4,False,2025-09-23T00:00:00
GR-0001984,PO-2025-01395,POL-0002321,SUP-0020,MAT-00654,WH-MX-RAW-01,FAC-MX-01,2025-09-20,1513,1353,160,1,True,2025-09-20T00:00:00
GR-0001985,PO-2025-01395,POL-0002322,SUP-0020,MAT-00985,WH-MX-RAW-01,FAC-MX-01,2025-09-20,360,334,26,1,True,2025-09-20T00:00:00
GR-0001986,PO-2025-01396,POL-0002323,SUP-0058,MAT-00799,WH-EU-RAW-01,FAC-EU-01,2026-02-01,650,644,6,0,True,2026-02-01T00:00:00
GR-0001987,PO-2025-01397,POL-0002324,SUP-0095,MAT-00170,WH-EU-RAW-01,FAC-EU-01,2026-02-03,2215,2129,86,0,True,2026-02-03T00:00:00
GR-0001988,PO-2025-01398,POL-0002325,SUP-0048,MAT-00289,WH-EU-RAW-01,FAC-EU-01,2025-06-21,1920,1827,93,-1,True,2025-06-21T00:00:00
GR-0001989,PO-2025-01399,POL-0002326,SUP-0111,MAT-00107,WH-APAC-RAW-01,FAC-APAC-01,2025-12-18,2788,2562,226,0,True,2025-12-18T00:00:00
GR-0001990,PO-2025-01399,POL-0002327,SUP-0111,MAT-00962,WH-APAC-RAW-01,FAC-APAC-01,2025-12-17,68,55,13,-1,True,2025-12-17T00:00:00
GR-0001991,PO-2025-01400,POL-0002328,SUP-0093,MAT-00875,WH-US-RAW-01,FAC-US-01,2026-02-05,1719,1298,421,39,True,2026-02-05T00:00:00
GR-0001992,PO-2025-01401,POL-0002329,SUP-0039,MAT-00717,WH-MX-RAW-01,FAC-MX-01,2025-10-26,58,58,0,0,False,2025-10-26T00:00:00
GR-0001993,PO-2025-01403,POL-0002331,SUP-0048,MAT-00036,WH-APAC-RAW-01,FAC-APAC-01,2026-03-18,531,498,33,0,True,2026-03-18T00:00:00
GR-0001994,PO-2025-01403,POL-0002332,SUP-0048,MAT-00284,WH-APAC-RAW-01,FAC-APAC-01,2026-03-18,1236,1156,80,0,True,2026-03-18T00:00:00
GR-0001995,PO-2025-01403,POL-0002333,SUP-0048,MAT-00778,WH-APAC-RAW-01,FAC-APAC-01,2026-03-22,93,93,0,4,False,2026-03-22T00:00:00
GR-0001996,PO-2025-01404,POL-0002334,SUP-0076,MAT-00747,WH-EU-RAW-01,FAC-EU-01,2026-02-17,43,39,4,5,True,2026-02-17T00:00:00
GR-0001997,PO-2025-01404,POL-0002335,SUP-0076,MAT-00181,WH-EU-RAW-01,FAC-EU-01,2026-02-10,331,304,27,-2,True,2026-02-10T00:00:00
GR-0001998,PO-2025-01404,POL-0002336,SUP-0076,MAT-00530,WH-EU-RAW-01,FAC-EU-01,2026-02-17,987,881,106,5,True,2026-02-17T00:00:00
GR-0001999,PO-2025-01404,POL-0002337,SUP-0076,MAT-00028,WH-EU-RAW-01,FAC-EU-01,2026-02-12,70,56,14,0,True,2026-02-12T00:00:00
GR-0002000,PO-2025-01405,POL-0002338,SUP-0096,MAT-00742,WH-APAC-RAW-01,FAC-APAC-01,2026-01-28,756,690,66,0,True,2026-01-28T00:00:00
GR-0002001,PO-2025-01406,POL-0002339,SUP-0009,MAT-00686,WH-MX-RAW-01,FAC-MX-01,2025-12-16,51,51,0,0,False,2025-12-16T00:00:00
GR-0002002,PO-2025-01406,POL-0002340,SUP-0009,MAT-00197,WH-MX-RAW-01,FAC-MX-01,2025-12-26,117,104,13,10,True,2025-12-26T00:00:00
GR-0002003,PO-2025-01406,POL-0002341,SUP-0009,MAT-00813,WH-MX-RAW-01,FAC-MX-01,2025-12-18,95,89,6,2,True,2025-12-18T00:00:00
GR-0002004,PO-2025-01407,POL-0002342,SUP-0057,MAT-00311,WH-MX-RAW-01,FAC-MX-01,2026-04-18,130,117,13,3,True,2026-04-18T00:00:00
GR-0002005,PO-2025-01408,POL-0002343,SUP-0048,MAT-01148,WH-EU-RAW-01,FAC-EU-01,2026-02-02,3391,3178,213,-1,True,2026-02-02T00:00:00
GR-0002006,PO-2025-01408,POL-0002344,SUP-0048,MAT-01140,WH-EU-RAW-01,FAC-EU-01,2026-02-09,116,103,13,6,True,2026-02-09T00:00:00
GR-0002007,PO-2025-01408,POL-0002345,SUP-0048,MAT-00417,WH-EU-RAW-01,FAC-EU-01,2026-02-04,188,168,20,1,True,2026-02-04T00:00:00
GR-0002008,PO-2025-01409,POL-0002346,SUP-0080,MAT-00592,WH-EU-RAW-01,FAC-EU-01,2026-02-11,87,67,20,-3,True,2026-02-11T00:00:00
GR-0002009,PO-2025-01410,POL-0002347,SUP-0029,MAT-00581,WH-MX-RAW-01,FAC-MX-01,2026-04-13,126,105,21,6,True,2026-04-13T00:00:00
GR-0002010,PO-2025-01410,POL-0002348,SUP-0029,MAT-01035,WH-MX-RAW-01,FAC-MX-01,2026-04-07,2348,2068,280,0,True,2026-04-07T00:00:00
GR-0002011,PO-2025-01410,POL-0002349,SUP-0029,MAT-00794,WH-MX-RAW-01,FAC-MX-01,2026-04-10,220,180,40,3,True,2026-04-10T00:00:00
GR-0002012,PO-2025-01411,POL-0002350,SUP-0103,MAT-00492,WH-EU-RAW-01,FAC-EU-01,2025-10-07,497,424,73,7,True,2025-10-07T00:00:00
GR-0002013,PO-2025-01412,POL-0002351,SUP-0055,MAT-01014,WH-EU-RAW-01,FAC-EU-01,2026-03-01,2703,2683,20,0,True,2026-03-01T00:00:00
GR-0002014,PO-2025-01413,POL-0002352,SUP-0091,MAT-00636,WH-MX-RAW-01,FAC-MX-01,2025-07-31,460,460,0,-1,False,2025-07-31T00:00:00
GR-0002015,PO-2025-01413,POL-0002353,SUP-0091,MAT-01021,WH-MX-RAW-01,FAC-MX-01,2025-07-29,183,183,0,-3,False,2025-07-29T00:00:00
GR-0002016,PO-2025-01413,POL-0002354,SUP-0091,MAT-00595,WH-MX-RAW-01,FAC-MX-01,2025-08-01,50,45,5,0,True,2025-08-01T00:00:00
GR-0002017,PO-2025-01414,POL-0002355,SUP-0038,MAT-00071,WH-EU-RAW-01,FAC-EU-01,2025-10-05,336,330,6,-1,True,2025-10-05T00:00:00
GR-0002018,PO-2025-01414,POL-0002356,SUP-0038,MAT-00773,WH-EU-RAW-01,FAC-EU-01,2025-10-05,1039,993,46,-1,True,2025-10-05T00:00:00
GR-0002019,PO-2025-01415,POL-0002357,SUP-0006,MAT-00655,WH-US-RAW-01,FAC-US-01,2025-09-23,916,896,20,1,True,2025-09-23T00:00:00
GR-0002020,PO-2025-01418,POL-0002360,SUP-0104,MAT-00445,WH-MX-RAW-01,FAC-MX-01,2026-02-09,30,30,0,4,False,2026-02-09T00:00:00
GR-0002021,PO-2025-01419,POL-0002361,SUP-0001,MAT-00078,WH-US-RAW-01,FAC-US-01,2026-03-11,363,269,94,-1,True,2026-03-11T00:00:00
GR-0002022,PO-2025-01420,POL-0002362,SUP-0045,MAT-00008,WH-APAC-RAW-01,FAC-APAC-01,2025-12-08,239,219,20,0,True,2025-12-08T00:00:00
GR-0002023,PO-2025-01420,POL-0002363,SUP-0045,MAT-00688,WH-APAC-RAW-01,FAC-APAC-01,2025-12-08,949,876,73,0,True,2025-12-08T00:00:00
GR-0002024,PO-2025-01422,POL-0002365,SUP-0025,MAT-00369,WH-US-RAW-01,FAC-US-01,2025-11-15,1882,1822,60,0,True,2025-11-15T00:00:00
GR-0002025,PO-2025-01423,POL-0002366,SUP-0075,MAT-00909,WH-MX-RAW-01,FAC-MX-01,2025-10-31,257,244,13,2,True,2025-10-31T00:00:00
GR-0002026,PO-2025-01423,POL-0002367,SUP-0075,MAT-01094,WH-MX-RAW-01,FAC-MX-01,2025-11-02,233,206,27,4,True,2025-11-02T00:00:00
GR-0002027,PO-2025-01425,POL-0002370,SUP-0035,MAT-01172,WH-APAC-RAW-01,FAC-APAC-01,2026-03-26,2038,1744,294,4,True,2026-03-26T00:00:00
GR-0002028,PO-2025-01425,POL-0002371,SUP-0035,MAT-00008,WH-APAC-RAW-01,FAC-APAC-01,2026-04-02,224,191,33,11,True,2026-04-02T00:00:00
GR-0002029,PO-2025-01425,POL-0002372,SUP-0035,MAT-00452,WH-APAC-RAW-01,FAC-APAC-01,2026-03-30,647,487,160,8,True,2026-03-30T00:00:00
GR-0002030,PO-2025-01425,POL-0002373,SUP-0035,MAT-00181,WH-APAC-RAW-01,FAC-APAC-01,2026-03-24,114,88,26,2,True,2026-03-24T00:00:00
GR-0002031,PO-2025-01426,POL-0002374,SUP-0095,MAT-00715,WH-EU-RAW-01,FAC-EU-01,2026-01-25,74,68,6,-3,True,2026-01-25T00:00:00
GR-0002032,PO-2025-01426,POL-0002375,SUP-0095,MAT-00416,WH-EU-RAW-01,FAC-EU-01,2026-01-28,3418,3338,80,0,True,2026-01-28T00:00:00
GR-0002033,PO-2025-01427,POL-0002376,SUP-0013,MAT-01032,WH-APAC-RAW-01,FAC-APAC-01,2025-10-17,749,656,93,-1,True,2025-10-17T00:00:00
GR-0002034,PO-2025-01427,POL-0002377,SUP-0013,MAT-00632,WH-APAC-RAW-01,FAC-APAC-01,2025-10-18,39,39,0,0,False,2025-10-18T00:00:00
GR-0002035,PO-2025-01430,POL-0002381,SUP-0085,MAT-00202,WH-MX-RAW-01,FAC-MX-01,2025-03-02,3632,3559,73,0,True,2025-03-02T00:00:00
GR-0002036,PO-2025-01430,POL-0002382,SUP-0085,MAT-01112,WH-MX-RAW-01,FAC-MX-01,2025-03-01,2120,2080,40,-1,True,2025-03-01T00:00:00
GR-0002037,PO-2025-01430,POL-0002383,SUP-0085,MAT-00444,WH-MX-RAW-01,FAC-MX-01,2025-03-01,1318,1298,20,-1,True,2025-03-01T00:00:00
GR-0002038,PO-2025-01431,POL-0002384,SUP-0098,MAT-00484,WH-MX-RAW-01,FAC-MX-01,2026-02-01,1293,1119,174,1,True,2026-02-01T00:00:00
GR-0002039,PO-2025-01431,POL-0002385,SUP-0098,MAT-00331,WH-MX-RAW-01,FAC-MX-01,2026-02-01,283,263,20,1,True,2026-02-01T00:00:00
GR-0002040,PO-2025-01433,POL-0002387,SUP-0019,MAT-00910,WH-US-RAW-01,FAC-US-01,2025-11-04,1734,1554,180,-1,True,2025-11-04T00:00:00
GR-0002041,PO-2025-01434,POL-0002388,SUP-0001,MAT-00666,WH-EU-RAW-01,FAC-EU-01,2025-10-22,925,724,201,24,True,2025-10-22T00:00:00
GR-0002042,PO-2025-01434,POL-0002389,SUP-0001,MAT-01102,WH-EU-RAW-01,FAC-EU-01,2025-09-27,486,345,141,-1,True,2025-09-27T00:00:00
GR-0002043,PO-2025-01435,POL-0002390,SUP-0078,MAT-00002,WH-MX-RAW-01,FAC-MX-01,2026-01-25,227,214,13,-1,True,2026-01-25T00:00:00
GR-0002044,PO-2025-01436,POL-0002391,SUP-0095,MAT-01097,WH-US-RAW-01,FAC-US-01,2026-02-27,2921,2841,80,2,True,2026-02-27T00:00:00
