po_line_id,po_id,line_number,material_id,quantity_ordered,unit_price,line_total,line_status
POL-0003287,PO-2025-01973,2,MAT-00715,39,26.1,1017.9,CANCELLED
POL-0003288,PO-2025-01974,1,MAT-00006,4379,20.44,89506.76,DELIVERED
POL-0003289,PO-2025-01974,2,MAT-01128,54,11.12,600.48,DELIVERED
POL-0003290,PO-2025-01975,1,MAT-01116,931,35.7,33236.7,DELIVERED
POL-0003291,PO-2025-01976,1,MAT-00329,645,48.65,31379.25,DELIVERED
POL-0003292,PO-2025-01977,1,MAT-00136,191,136.45,26061.95,DELIVERED
POL-0003293,PO-2025-01978,1,MAT-00038,55,3.22,177.1,DELIVERED
POL-0003294,PO-2025-01979,1,MAT-01102,450,1.65,742.5,PENDING
POL-0003295,PO-2025-01980,1,MAT-00426,701,122.87,86131.87,DELIVERED
POL-0003296,PO-2025-01981,1,MAT-00265,1991,19.46,38744.86,PENDING
POL-0003297,PO-2025-01982,1,MAT-01084,104,229.9,23909.6,DELIVERED
POL-0003298,PO-2025-01983,1,MAT-00292,909,14.48,13162.32,CANCELLED
POL-0003299,PO-2025-01984,1,MAT-00235,2228,252.41,562369.48,DELIVERED
POL-0003300,PO-2025-01984,2,MAT-00230,224,57.9,12969.6,DELIVERED
POL-0003301,PO-2025-01985,1,MAT-00812,2705,16.77,45362.85,DELIVERED
POL-0003302,PO-2025-01985,2,MAT-00790,4344,4.0,17376.0,DELIVERED
POL-0003303,PO-2025-01985,3,MAT-00966,390,132.2,51558.0,DELIVERED
POL-0003304,PO-2025-01986,1,MAT-00626,2495,14.4,35928.0,DELIVERED
POL-0003305,PO-2025-01987,1,MAT-00518,513,8.68,4452.84,DELIVERED
POL-0003306,PO-2025-01988,1,MAT-00951,1038,20.4,21175.2,DELIVERED
POL-0003307,PO-2025-01989,1,MAT-00679,147,77.08,11330.76,DELIVERED
POL-0003308,PO-2025-01989,2,MAT-00614,157,7.97,1251.29,DELIVERED
POL-0003309,PO-2025-01990,1,MAT-00846,36,41.22,1483.92,DELIVERED
POL-0003310,PO-2025-01991,1,MAT-00013,657,32.0,21024.0,DELIVERED
POL-0003311,PO-2025-01991,2,MAT-01174,491,23.68,11626.88,DELIVERED
POL-0003312,PO-2025-01991,3,MAT-00852,139,15.26,2121.14,DELIVERED
POL-0003313,PO-2025-01991,4,MAT-00400,148,96.78,14323.44,DELIVERED
POL-0003314,PO-2025-01992,1,MAT-00333,412,26.94,11099.28,DELIVERED
POL-0003315,PO-2025-01993,1,MAT-01132,493,44.46,21918.78,DELIVERED
POL-0003316,PO-2025-01994,1,MAT-00912,1229,30.69,37718.01,DELIVERED
POL-0003317,PO-2025-01995,1,MAT-00627,224,7.98,1787.52,DELIVERED
POL-0003318,PO-2025-01996,1,MAT-00407,232,8.37,1941.84,DELIVERED
POL-0003319,PO-2025-01997,1,MAT-00326,1726,7.37,12720.62,DELIVERED
POL-0003320,PO-2025-01998,1,MAT-00913,278,35.57,9888.46,DELIVERED
POL-0003321,PO-2025-01999,1,MAT-01089,60,17.94,1076.4,DELIVERED
POL-0003322,PO-2025-01999,2,MAT-01093,456,59.23,27008.88,DELIVERED
POL-0003323,PO-2025-01999,3,MAT-01040,51,86.86,4429.86,DELIVERED
POL-0003324,PO-2025-02000,1,MAT-00965,1093,25.4,27762.2,DELIVERED
POL-0003325,PO-2025-02000,2,MAT-00269,85,16.2,1377.0,DELIVERED
POL-0003326,PO-2025-02000,3,MAT-00451,123,23.45,2884.35,DELIVERED
POL-0003327,PO-2025-02001,1,MAT-00673,575,18.27,10505.25,DELIVERED
POL-0003328,PO-2025-02002,1,MAT-00723,171,5.49,938.79,DELIVERED
POL-0003329,PO-2025-02003,1,MAT-00181,418,49.25,20586.5,DELIVERED
POL-0003330,PO-2025-02003,2,MAT-00458,53,8.73,462.69,DELIVERED
POL-0003331,PO-2025-02003,3,MAT-00626,4034,14.4,58089.6,DELIVERED
POL-0003332,PO-2025-02003,4,MAT-00958,2646,41.38,109491.48,DELIVERED
POL-0003333,PO-2025-02004,1,MAT-00293,70,13.28,929.6,DELIVERED
POL-0003334,PO-2025-02004,2,MAT-00797,250,25.64,6410.0,DELIVERED
POL-0003335,PO-2025-02004,3,MAT-01168,122,50.51,6162.22,DELIVERED
POL-0003336,PO-2025-02005,1,MAT-00731,2394,34.48,82545.12,DELIVERED
POL-0003337,PO-2025-02006,1,MAT-00344,1918,16.09,30860.62,DELIVERED
POL-0003338,PO-2025-02007,1,MAT-00770,1417,171.68,243270.56,OVERDUE
POL-0003339,PO-2025-02008,1,MAT-00145,2983,34.36,102495.88,DELIVERED
POL-0003340,PO-2025-02008,2,MAT-00800,1152,26.27,30263.04,DELIVERED
POL-0003341,PO-2025-02008,3,MAT-00240,199,67.09,13350.91,DELIVERED
POL-0003342,PO-2025-02008,4,MAT-01172,1708,33.4,57047.2,DELIVERED
POL-0003343,PO-2025-02009,1,MAT-00982,2313,37.26,86182.38,DELIVERED
POL-0003344,PO-2025-02009,2,MAT-00807,2370,30.8,72996.0,DELIVERED
POL-0003345,PO-2025-02009,3,MAT-00452,922,72.32,66679.04,DELIVERED
POL-0003346,PO-2025-02010,1,MAT-00995,4852,8.66,42018.32,DELIVERED
POL-0003347,PO-2025-02010,2,MAT-01149,2221,148.57,329973.97,DELIVERED
POL-0003348,PO-2025-02011,1,MAT-01049,4103,119.58,490636.74,DELIVERED
POL-0003349,PO-2025-02011,2,MAT-01179,1434,8.13,11658.42,DELIVERED
POL-0003350,PO-2025-02012,1,MAT-00498,746,20.15,15031.9,DELIVERED
POL-0003351,PO-2025-02013,1,MAT-00583,3570,55.31,197456.7,DELIVERED
POL-0003352,PO-2025-02013,2,MAT-00518,1119,8.68,9712.92,DELIVERED
POL-0003353,PO-2025-02014,1,MAT-00635,1305,8.68,11327.4,DELIVERED
POL-0003354,PO-2025-02015,1,MAT-00349,237,12.65,2998.05,DELIVERED
POL-0003355,PO-2025-02015,2,MAT-00476,547,18.94,10360.18,DELIVERED
POL-0003356,PO-2025-02016,1,MAT-00926,420,4.52,1898.4,DELIVERED
POL-0003357,PO-2025-02017,1,MAT-00531,1837,54.83,100722.71,DELIVERED
POL-0003358,PO-2025-02017,2,MAT-01057,2317,27.41,63508.97,DELIVERED
POL-0003359,PO-2025-02017,3,MAT-01163,990,6.11,6048.9,DELIVERED
POL-0003360,PO-2025-02018,1,MAT-00947,757,4.51,3414.07,DELIVERED
POL-0003361,PO-2025-02019,1,MAT-00457,3208,22.22,71281.76,DELIVERED
POL-0003362,PO-2025-02019,2,MAT-00775,72,47.0,3384.0,DELIVERED
POL-0003363,PO-2025-02019,3,MAT-00634,498,16.76,8346.48,DELIVERED
POL-0003364,PO-2025-02019,4,MAT-00447,248,38.86,9637.28,DELIVERED
POL-0003365,PO-2025-02020,1,MAT-00080,183,2.95,539.85,DELIVERED
POL-0003366,PO-2025-02021,1,MAT-00955,886,21.66,19190.76,DELIVERED
POL-0003367,PO-2025-02021,2,MAT-00396,1132,14.6,16527.2,DELIVERED
POL-0003368,PO-2025-02021,3,MAT-00053,178,11.16,1986.48,DELIVERED
POL-0003369,PO-2025-02022,1,MAT-00006,1762,20.44,36015.28,DELIVERED
POL-0003370,PO-2025-02023,1,MAT-01027,65,28.8,1872.0,DELIVERED
POL-0003371,PO-2025-02023,2,MAT-00697,1519,39.32,59727.08,DELIVERED
POL-0003372,PO-2025-02023,3,MAT-01136,2332,73.15,170585.8,DELIVERED
POL-0003373,PO-2025-02024,1,MAT-00089,1552,13.87,21526.24,DELIVERED
POL-0003374,PO-2025-02024,2,MAT-00805,226,15.46,3493.96,DELIVERED
POL-0003375,PO-2025-02024,3,MAT-00325,70,7.8,546.0,DELIVERED
POL-0003376,PO-2025-02024,4,MAT-00643,188,20.33,3822.04,DELIVERED
POL-0003377,PO-2025-02025,1,MAT-00678,1688,160.83,271481.04,DELIVERED
POL-0003378,PO-2025-02026,1,MAT-00110,198,22.42,4439.16,PENDING
POL-0003379,PO-2025-02026,2,MAT-00988,737,65.33,48148.21,PENDING
POL-0003380,PO-2025-02026,3,MAT-00599,134,16.78,2248.52,PENDING
POL-0003381,PO-2025-02026,4,MAT-00676,2272,10.15,23060.8,PENDING
POL-0003382,PO-2025-02027,1,MAT-01199,594,34.48,20481.12,IN_TRANSIT
POL-0003383,PO-2025-02028,1,MAT-00925,720,100.58,72417.6,DELIVERED
POL-0003384,PO-2025-02029,1,MAT-00151,118,32.31,3812.58,CANCELLED
POL-0003385,PO-2025-02030,1,MAT-00739,410,150.17,61569.7,DELIVERED
POL-0003386,PO-2025-02031,1,MAT-01129,3708,25.13,93182.04,CANCELLED
POL-0003387,PO-2025-02032,1,MAT-00030,353,19.73,6964.69,DELIVERED
POL-0003388,PO-2025-02032,2,MAT-00316,41,27.03,1108.23,DELIVERED
POL-0003389,PO-2025-02033,1,MAT-00307,1338,95.19,127364.22,DELIVERED
POL-0003390,PO-2025-02034,1,MAT-00723,114,5.49,625.86,OVERDUE
POL-0003391,PO-2025-02035,1,MAT-00697,3822,39.32,150281.04,DELIVERED
POL-0003392,PO-2025-02036,1,MAT-00878,855,33.42,28574.1,DELIVERED
POL-0003393,PO-2025-02036,2,MAT-00639,234,5.89,1378.26,DELIVERED
POL-0003394,PO-2025-02037,1,MAT-00444,883,22.79,20123.57,DELIVERED
POL-0003395,PO-2025-02037,2,MAT-00127,512,9.12,4669.44,DELIVERED
POL-0003396,PO-2025-02037,3,MAT-00842,114,52.45,5979.3,DELIVERED
POL-0003397,PO-2025-02038,1,MAT-01065,1821,18.9,34416.9,DELIVERED
POL-0003398,PO-2025-02039,1,MAT-00292,799,14.48,11569.52,DELIVERED
POL-0003399,PO-2025-02039,2,MAT-01156,1388,77.4,107431.2,DELIVERED
POL-0003400,PO-2025-02040,1,MAT-00691,114,16.58,1890.12,DELIVERED
POL-0003401,PO-2025-02040,2,MAT-00947,273,4.51,1231.23,DELIVERED
POL-0003402,PO-2025-02041,1,MAT-00138,1668,19.38,32325.84,DELIVERED
POL-0003403,PO-2025-02042,1,MAT-00428,339,56.03,18994.17,DELIVERED
POL-0003404,PO-2025-02043,1,MAT-00336,647,20.44,13224.68,PENDING
POL-0003405,PO-2025-02044,1,MAT-00397,2178,3.9,8494.2,DELIVERED
POL-0003406,PO-2025-02044,2,MAT-00323,82,10.79,884.78,DELIVERED
POL-0003407,PO-2025-02045,1,MAT-00774,1099,76.97,84590.03,DELIVERED
POL-0003408,PO-2025-02046,1,MAT-00175,1222,32.53,39751.66,OVERDUE
POL-0003409,PO-2025-02047,1,MAT-01146,138,28.45,3926.1,DELIVERED
POL-0003410,PO-2025-02047,2,MAT-00573,863,37.85,32664.55,DELIVERED
POL-0003411,PO-2025-02048,1,MAT-00111,3941,3.07,12098.87,DELIVERED
POL-0003412,PO-2025-02049,1,MAT-01097,1248,29.26,36516.48,OVERDUE
POL-0003413,PO-2025-02049,2,MAT-00397,801,3.9,3123.9,OVERDUE
POL-0003414,PO-2025-02049,3,MAT-01062,432,1.48,639.36,OVERDUE
POL-0003415,PO-2025-02050,1,MAT-00053,60,11.16,669.6,DELIVERED
POL-0003416,PO-2025-02050,2,MAT-00597,50,19.38,969.0,DELIVERED
POL-0003417,PO-2025-02051,1,MAT-00859,741,13.93,10322.13,DELIVERED
POL-0003418,PO-2025-02051,2,MAT-00027,4378,7.89,34542.42,DELIVERED
POL-0003419,PO-2025-02051,3,MAT-00854,2136,98.17,209691.12,DELIVERED
POL-0003420,PO-2025-02052,1,MAT-00040,202,31.14,6290.28,DELIVERED
POL-0003421,PO-2025-02052,2,MAT-00702,85,85.18,7240.3,DELIVERED
POL-0003422,PO-2025-02053,1,MAT-00945,287,179.18,51424.66,DELIVERED
POL-0003423,PO-2025-02053,2,MAT-01122,231,99.6,23007.6,DELIVERED
POL-0003424,PO-2025-02054,1,MAT-00535,855,11.88,10157.4,DELIVERED
POL-0003425,PO-2025-02054,2,MAT-00854,1136,98.17,111521.12,DELIVERED
POL-0003426,PO-2025-02055,1,MAT-00959,230,47.22,10860.6,CANCELLED
POL-0003427,PO-2025-02056,1,MAT-01053,77,40.63,3128.51,DELIVERED
POL-0003428,PO-2025-02057,1,MAT-00280,3575,17.99,64314.25,DELIVERED
POL-0003429,PO-2025-02058,1,MAT-00774,1783,76.97,137237.51,DELIVERED
POL-0003430,PO-2025-02059,1,MAT-01010,967,13.21,12774.07,DELIVERED
POL-0003431,PO-2025-02060,1,MAT-01112,1782,34.47,61425.54,DELIVERED
POL-0003432,PO-2025-02060,2,MAT-00775,55,47.0,2585.0,DELIVERED
POL-0003433,PO-2025-02060,3,MAT-00967,2438,12.75,31084.5,DELIVERED
POL-0003434,PO-2025-02061,1,MAT-01183,3330,73.63,245187.9,IN_TRANSIT
POL-0003435,PO-2025-02062,1,MAT-00391,124,9.74,1207.76,PENDING
POL-0003436,PO-2025-02062,2,MAT-00274,806,25.6,20633.6,PENDING
POL-0003437,PO-2025-02063,1,MAT-00740,1088,72.02,78357.76,DELIVERED
POL-0003438,PO-2025-02064,1,MAT-00037,511,29.49,15069.39,CANCELLED
POL-0003439,PO-2025-02064,2,MAT-00041,308,61.01,18791.08,CANCELLED
POL-0003440,PO-2025-02065,1,MAT-00006,3895,20.44,79613.8,DELIVERED
POL-0003441,PO-2025-02066,1,MAT-00820,1434,90.41,129647.94,DELIVERED
POL-0003442,PO-2025-02067,1,MAT-00212,190,92.6,17594.0,DELIVERED
POL-0003443,PO-2025-02068,1,MAT-00870,1606,232.82,373908.92,DELIVERED
POL-0003444,PO-2025-02069,1,MAT-00602,63,10.19,641.97,DELIVERED
POL-0003445,PO-2025-02070,1,MAT-00072,35,141.17,4940.95,DELIVERED
POL-0003446,PO-2025-02071,1,MAT-01138,298,6.66,1984.68,DELIVERED
POL-0003447,PO-2025-02072,1,MAT-00713,3506,13.48,47260.88,DELIVERED
POL-0003448,PO-2025-02072,2,MAT-00360,56,10.14,567.84,DELIVERED
POL-0003449,PO-2025-02073,1,MAT-00025,1706,13.45,22945.7,DELIVERED
POL-0003450,PO-2025-02073,2,MAT-00551,1796,30.92,55532.32,DELIVERED
POL-0003451,PO-2025-02074,1,MAT-00684,4951,47.87,237004.37,DELIVERED
POL-0003452,PO-2025-02074,2,MAT-00634,201,16.76,3368.76,DELIVERED
POL-0003453,PO-2025-02074,3,MAT-00343,2386,33.01,78761.86,DELIVERED
POL-0003454,PO-2025-02075,1,MAT-00786,2136,86.22,184165.92,DELIVERED
POL-0003455,PO-2025-02076,1,MAT-00716,2073,87.73,181864.29,DELIVERED
POL-0003456,PO-2025-02076,2,MAT-00751,342,9.47,3238.74,DELIVERED
POL-0003457,PO-2025-02076,3,MAT-00385,48,10.25,492.0,DELIVERED
POL-0003458,PO-2025-02077,1,MAT-00471,164,17.46,2863.44,DELIVERED
POL-0003459,PO-2025-02078,1,MAT-00917,406,48.1,19528.6,DELIVERED
POL-0003460,PO-2025-02078,2,MAT-00010,434,46.25,20072.5,DELIVERED
POL-0003461,PO-2025-02078,3,MAT-00656,2374,28.04,66566.96,DELIVERED
POL-0003462,PO-2025-02079,1,MAT-00182,245,10.58,2592.1,DELIVERED
POL-0003463,PO-2025-02080,1,MAT-00611,113,57.93,6546.09,DELIVERED
POL-0003464,PO-2025-02080,2,MAT-00120,1845,54.58,100700.1,DELIVERED
POL-0003465,PO-2025-02081,1,MAT-00692,605,84.82,51316.1,DELIVERED
POL-0003466,PO-2025-02082,1,MAT-00524,807,51.02,41173.14,DELIVERED
POL-0003467,PO-2025-02082,2,MAT-00429,1730,85.43,147793.9,DELIVERED
POL-0003468,PO-2025-02083,1,MAT-00766,84,11.4,957.6,DELIVERED
POL-0003469,PO-2025-02084,1,MAT-00200,3804,7.7,29290.8,DELIVERED
POL-0003470,PO-2025-02085,1,MAT-00762,76,28.94,2199.44,DELIVERED
POL-0003471,PO-2025-02086,1,MAT-01135,60,18.83,1129.8,DELIVERED
POL-0003472,PO-2025-02087,1,MAT-01182,427,116.22,49625.94,DELIVERED
POL-0003473,PO-2025-02088,1,MAT-00930,25,22.16,554.0,DELIVERED
POL-0003474,PO-2025-02088,2,MAT-00082,4538,38.31,173850.78,DELIVERED
POL-0003475,PO-2025-02088,3,MAT-00303,181,53.96,9766.76,DELIVERED
POL-0003476,PO-2025-02089,1,MAT-00858,4871,39.46,192209.66,IN_TRANSIT
POL-0003477,PO-2025-02090,1,MAT-01015,796,157.79,125600.84,DELIVERED
POL-0003478,PO-2025-02091,1,MAT-00336,628,20.44,12836.32,DELIVERED
POL-0003479,PO-2025-02092,1,MAT-00578,2787,59.6,166105.2,DELIVERED
POL-0003480,PO-2025-02093,1,MAT-00792,282,30.47,8592.54,DELIVERED
POL-0003481,PO-2025-02094,1,MAT-00213,1236,76.17,94146.12,IN_TRANSIT
POL-0003482,PO-2025-02094,2,MAT-00370,132,10.05,1326.6,IN_TRANSIT
POL-0003483,PO-2025-02095,1,MAT-00881,118,410.69,48461.42,DELIVERED
POL-0003484,PO-2025-02096,1,MAT-00556,2695,16.6,44737.0,DELIVERED
POL-0003485,PO-2025-02096,2,MAT-00877,86,14.6,1255.6,DELIVERED
POL-0003486,PO-2025-02096,3,MAT-01032,1536,4.18,6420.48,DELIVERED
POL-0003487,PO-2025-02097,1,MAT-00932,1525,199.06,303566.5,DELIVERED
POL-0003488,PO-2025-02098,1,MAT-00926,467,4.52,2110.84,DELIVERED
POL-0003489,PO-2025-02099,1,MAT-00279,188,29.0,5452.0,CANCELLED
POL-0003490,PO-2025-02099,2,MAT-00891,1727,68.06,117539.62,CANCELLED
POL-0003491,PO-2025-02099,3,MAT-00930,58,22.16,1285.28,CANCELLED
POL-0003492,PO-2025-02100,1,MAT-00132,852,29.72,25321.44,DELIVERED
POL-0003493,PO-2025-02101,1,MAT-00228,4150,7.91,32826.5,DELIVERED
POL-0003494,PO-2025-02102,1,MAT-00981,367,66.4,24368.8,PENDING
POL-0003495,PO-2025-02102,2,MAT-00834,1475,11.89,17537.75,PENDING
POL-0003496,PO-2025-02103,1,MAT-00144,191,32.34,6176.94,DELIVERED
POL-0003497,PO-2025-02104,1,MAT-00492,345,134.98,46568.1,DELIVERED
POL-0003498,PO-2025-02105,1,MAT-01062,114,1.48,168.72,CANCELLED
POL-0003499,PO-2025-02106,1,MAT-00268,4347,4.89,21256.83,DELIVERED
POL-0003500,PO-2025-02107,1,MAT-00361,411,48.82,20065.02,DELIVERED
POL-0003501,PO-2025-02107,2,MAT-00611,282,57.93,16336.26,DELIVERED
POL-0003502,PO-2025-02108,1,MAT-00722,71,4.1,291.1,OVERDUE
POL-0003503,PO-2025-02108,2,MAT-00157,91,216.85,19733.35,OVERDUE
POL-0003504,PO-2025-02109,1,MAT-00030,1008,19.73,19887.84,DELIVERED
POL-0003505,PO-2025-02110,1,MAT-00098,219,37.1,8124.9,DELIVERED
POL-0003506,PO-2025-02110,2,MAT-01046,581,69.27,40245.87,DELIVERED
POL-0003507,PO-2025-02111,1,MAT-00822,108,129.03,13935.24,DELIVERED
POL-0003508,PO-2025-02112,1,MAT-00164,772,10.01,7727.72,DELIVERED
POL-0003509,PO-2025-02112,2,MAT-00694,77,49.22,3789.94,DELIVERED
POL-0003510,PO-2025-02113,1,MAT-00351,566,37.0,20942.0,DELIVERED
POL-0003511,PO-2025-02113,2,MAT-00559,256,39.35,10073.6,DELIVERED
POL-0003512,PO-2025-02113,3,MAT-01078,202,14.68,2965.36,DELIVERED
POL-0003513,PO-2025-02114,1,MAT-00360,80,10.14,811.2,DELIVERED
POL-0003514,PO-2025-02115,1,MAT-00497,3467,7.66,26557.22,DELIVERED
POL-0003515,PO-2025-02116,1,MAT-01138,417,6.66,2777.22,DELIVERED
POL-0003516,PO-2025-02116,2,MAT-00327,233,96.4,22461.2,DELIVERED
POL-0003517,PO-2025-02117,1,MAT-00426,376,122.87,46199.12,DELIVERED
POL-0003518,PO-2025-02117,2,MAT-00907,4717,6.14,28962.38,DELIVERED
POL-0003519,PO-2025-02117,3,MAT-00985,318,27.89,8869.02,DELIVERED
POL-0003520,PO-2025-02117,4,MAT-00279,135,29.0,3915.0,DELIVERED
POL-0003521,PO-2025-02118,1,MAT-01110,98,205.1,20099.8,DELIVERED
POL-0003522,PO-2025-02119,1,MAT-00060,2932,78.27,229487.64,DELIVERED
POL-0003523,PO-2025-02119,2,MAT-01150,47,10.88,511.36,DELIVERED
POL-0003524,PO-2025-02119,3,MAT-00551,1375,30.92,42515.0,DELIVERED
POL-0003525,PO-2025-02119,4,MAT-00164,1206,10.01,12072.06,DELIVERED
POL-0003526,PO-2025-02120,1,MAT-00015,188,3.92,736.96,DELIVERED
POL-0003527,PO-2025-02121,1,MAT-00711,1693,34.88,59051.84,DELIVERED
POL-0003528,PO-2025-02121,2,MAT-00265,2217,19.46,43142.82,DELIVERED
POL-0003529,PO-2025-02121,3,MAT-00928,149,42.49,6331.01,DELIVERED
POL-0003530,PO-2025-02122,1,MAT-00075,121,1.59,192.39,DELIVERED
POL-0003531,PO-2025-02123,1,MAT-01197,712,23.44,16689.28,DELIVERED
POL-0003532,PO-2025-02124,1,MAT-00260,469,64.9,30438.1,DELIVERED
POL-0003533,PO-2025-02124,2,MAT-00047,112,14.98,1677.76,DELIVERED
POL-0003534,PO-2025-02124,3,MAT-00335,103,78.13,8047.39,DELIVERED
POL-0003535,PO-2025-02125,1,MAT-00086,264,15.13,3994.32,DELIVERED
POL-0003536,PO-2025-02126,1,MAT-00457,1415,22.22,31441.3,DELIVERED
POL-0003537,PO-2025-02127,1,MAT-00977,206,15.0,3090.0,DELIVERED
POL-0003538,PO-2025-02128,1,MAT-00585,1036,29.99,31069.64,DELIVERED
POL-0003539,PO-2025-02129,1,MAT-00704,305,5.04,1537.2,DELIVERED
POL-0003540,PO-2025-02129,2,MAT-00542,996,7.41,7380.36,DELIVERED
POL-0003541,PO-2025-02129,3,MAT-00884,149,82.57,12302.93,DELIVERED
POL-0003542,PO-2025-02129,4,MAT-00468,457,58.82,26880.74,DELIVERED
POL-0003543,PO-2025-02130,1,MAT-00366,60,16.01,960.6,DELIVERED
POL-0003544,PO-2025-02130,2,MAT-00953,467,6.61,3086.87,DELIVERED
POL-0003545,PO-2025-02131,1,MAT-00897,41,19.49,799.09,DELIVERED
POL-0003546,PO-2025-02132,1,MAT-00537,1127,10.62,11968.74,CANCELLED
POL-0003547,PO-2025-02133,1,MAT-00845,1194,33.47,39963.18,DELIVERED
POL-0003548,PO-2025-02134,1,MAT-00097,1469,38.03,55866.07,DELIVERED
POL-0003549,PO-2025-02135,1,MAT-01034,317,49.3,15628.1,OVERDUE
POL-0003550,PO-2025-02136,1,MAT-00508,228,9.86,2248.08,DELIVERED
POL-0003551,PO-2025-02137,1,MAT-01123,36,48.63,1750.68,DELIVERED
POL-0003552,PO-2025-02138,1,MAT-00448,230,8.88,2042.4,DELIVERED
POL-0003553,PO-2025-02138,2,MAT-00939,108,34.32,3706.56,DELIVERED
POL-0003554,PO-2025-02138,3,MAT-00922,74,7.6,562.4,DELIVERED
POL-0003555,PO-2025-02139,1,MAT-01048,2352,4.58,10772.16,IN_TRANSIT
POL-0003556,PO-2025-02139,2,MAT-00750,171,5.8,991.8,IN_TRANSIT
POL-0003557,PO-2025-02139,3,MAT-00754,1425,83.19,118545.75,IN_TRANSIT
POL-0003558,PO-2025-02139,4,MAT-01191,917,27.03,24786.51,IN_TRANSIT
POL-0003559,PO-2025-02140,1,MAT-00606,820,220.63,180916.6,DELIVERED
POL-0003560,PO-2025-02141,1,MAT-00754,1876,83.19,156064.44,DELIVERED
POL-0003561,PO-2025-02141,2,MAT-00793,768,31.91,24506.88,DELIVERED
POL-0003562,PO-2025-02142,1,MAT-00170,2280,10.55,24054.0,DELIVERED
POL-0003563,PO-2025-02143,1,MAT-00587,187,15.05,2814.35,DELIVERED
POL-0003564,PO-2025-02143,2,MAT-00269,197,16.2,3191.4,DELIVERED
POL-0003565,PO-2025-02143,3,MAT-00752,157,5.32,835.24,DELIVERED
POL-0003566,PO-2025-02144,1,MAT-00127,900,9.12,8208.0,DELIVERED
POL-0003567,PO-2025-02145,1,MAT-00198,2497,30.26,75559.22,DELIVERED
POL-0003568,PO-2025-02145,2,MAT-00605,3842,39.73,152642.66,DELIVERED
POL-0003569,PO-2025-02145,3,MAT-00655,797,457.75,364826.75,DELIVERED
POL-0003570,PO-2025-02146,1,MAT-00419,349,88.75,30973.75,DELIVERED
POL-0003571,PO-2025-02147,1,MAT-00537,3187,10.62,33845.94,DELIVERED
POL-0003572,PO-2025-02147,2,MAT-00615,120,393.03,47163.6,DELIVERED
POL-0003573,PO-2025-02148,1,MAT-00387,207,36.38,7530.66,DELIVERED
POL-0003574,PO-2025-02148,2,MAT-00583,4512,55.31,249558.72,DELIVERED
POL-0003575,PO-2025-02148,3,MAT-00586,259,33.81,8756.79,DELIVERED
POL-0003576,PO-2025-02149,1,MAT-00355,178,27.03,4811.34,PENDING
POL-0003577,PO-2025-02150,1,MAT-00046,429,11.46,4916.34,DELIVERED
POL-0003578,PO-2025-02150,2,MAT-00080,122,2.95,359.9,DELIVERED
POL-0003579,PO-2025-02151,1,MAT-00338,333,17.48,5820.84,IN_TRANSIT
POL-0003580,PO-2025-02151,2,MAT-00126,382,271.29,103632.78,IN_TRANSIT
POL-0003581,PO-2025-02152,1,MAT-00579,3621,4.58,16584.18,DELIVERED
POL-0003582,PO-2025-02152,2,MAT-00316,57,27.03,1540.71,DELIVERED
POL-0003583,PO-2025-02152,3,MAT-00833,51,7.83,399.33,DELIVERED
POL-0003584,PO-2025-02153,1,MAT-01134,242,44.39,10742.38,DELIVERED
POL-0003585,PO-2025-02154,1,MAT-00478,850,36.9,31365.0,DELIVERED
POL-0003586,PO-2025-02155,1,MAT-00886,87,203.43,17698.41,DELIVERED
POL-0003587,PO-2025-02156,1,MAT-00490,146,74.01,10805.46,IN_TRANSIT
POL-0003588,PO-2025-02157,1,MAT-00054,957,49.45,47323.65,PENDING
POL-0003589,PO-2025-02157,2,MAT-01030,667,8.23,5489.41,PENDING
POL-0003590,PO-2025-02157,3,MAT-00459,289,15.31,4424.59,PENDING
POL-0003591,PO-2025-02158,1,MAT-00594,340,35.36,12022.4,DELIVERED
POL-0003592,PO-2025-02159,1,MAT-01139,122,51.2,6246.4,DELIVERED
POL-0003593,PO-2025-02160,1,MAT-00386,572,31.26,17880.72,DELIVERED
POL-0003594,PO-2025-02160,2,MAT-00316,32,27.03,864.96,DELIVERED
POL-0003595,PO-2025-02160,3,MAT-00445,44,6.48,285.12,DELIVERED
POL-0003596,PO-2025-02161,1,MAT-00804,202,14.02,2832.04,DELIVERED
POL-0003597,PO-2025-02162,1,MAT-00817,244,34.98,8535.12,PENDING
POL-0003598,PO-2025-02162,2,MAT-00142,2322,108.48,251890.56,PENDING
POL-0003599,PO-2025-02162,3,MAT-00175,1045,32.53,33993.85,PENDING
POL-0003600,PO-2025-02162,4,MAT-00446,3763,49.81,187435.03,PENDING
POL-0003601,PO-2025-02163,1,MAT-01154,145,6.47,938.15,OVERDUE
POL-0003602,PO-2025-02163,2,MAT-00074,1142,148.95,170100.9,OVERDUE
POL-0003603,PO-2025-02164,1,MAT-00062,54,20.03,1081.62,DELIVERED
POL-0003604,PO-2025-02164,2,MAT-00510,208,9.74,2025.92,DELIVERED
POL-0003605,PO-2025-02165,1,MAT-00540,1012,14.25,14421.0,DELIVERED
POL-0003606,PO-2025-02166,1,MAT-01064,298,3.59,1069.82,DELIVERED
POL-0003607,PO-2025-02166,2,MAT-00711,4004,34.88,139659.52,DELIVERED
POL-0003608,PO-2025-02166,3,MAT-00315,243,112.99,27456.57,DELIVERED
POL-0003609,PO-2025-02167,1,MAT-00941,250,6.32,1580.0,PENDING
