inspection_id,receipt_id,material_id,supplier_id,inspection_date,sample_size,defect_count,defect_ppm,defect_type_code,disposition,inspector_id
QC-0002832,GR-0002832,MAT-00013,SUP-0057,2026-01-10,98,5,51020,DEF_CONTAMINATION,REJECTED,INSP-101
QC-0002833,GR-0002833,MAT-01174,SUP-0057,2026-01-20,73,5,68493,DEF_DIMENSIONAL,REJECTED,INSP-124
QC-0002834,GR-0002834,MAT-00852,SUP-0057,2026-01-14,20,2,100000,DEF_PACKAGING,REJECTED,INSP-111
QC-0002835,GR-0002835,MAT-00400,SUP-0057,2026-01-10,22,2,90909,DEF_SURFACE,REJECTED,INSP-104
QC-0002836,GR-0002836,MAT-00333,SUP-0074,2025-05-15,61,6,98360,DEF_METALLURGY,REJECTED,INSP-108
QC-0002837,GR-0002837,MAT-01132,SUP-0039,2025-08-19,73,9,123287,DEF_ELECTRICAL,REJECTED,INSP-106
QC-0002838,GR-0002838,MAT-00912,SUP-0042,2026-03-02,184,14,76086,DEF_PACKAGING,REJECTED,INSP-107
QC-0002839,GR-0002839,MAT-00627,SUP-0092,2025-07-11,33,3,90909,DEF_DIMENSIONAL,REJECTED,INSP-110
QC-0002840,GR-0002840,MAT-00407,SUP-0094,2025-09-24,34,0,0,,ACCEPTED,INSP-108
QC-0002841,GR-0002841,MAT-00326,SUP-0069,2026-03-27,204,4,19607,DEF_ELECTRICAL,CONCESSION,INSP-116
QC-0002842,GR-0002842,MAT-00913,SUP-0051,2025-07-18,41,0,0,,ACCEPTED,INSP-119
QC-0002843,GR-0002843,MAT-01089,SUP-0086,2025-05-17,10,0,0,,ACCEPTED,INSP-121
QC-0002844,GR-0002844,MAT-01093,SUP-0086,2025-05-19,68,1,14705,DEF_DIMENSIONAL,CONCESSION,INSP-109
QC-0002845,GR-0002845,MAT-01040,SUP-0086,2025-05-19,10,0,0,,ACCEPTED,INSP-124
QC-0002846,GR-0002846,MAT-00965,SUP-0012,2025-11-21,163,16,98159,DEF_PACKAGING,REJECTED,INSP-125
QC-0002847,GR-0002847,MAT-00269,SUP-0012,2025-11-21,12,0,0,,ACCEPTED,INSP-117
QC-0002848,GR-0002848,MAT-00451,SUP-0012,2025-11-22,18,1,55555,DEF_SURFACE,REJECTED,INSP-103
QC-0002849,GR-0002849,MAT-00673,SUP-0019,2025-09-18,86,7,81395,DEF_METALLURGY,REJECTED,INSP-106
QC-0002850,GR-0002850,MAT-00723,SUP-0040,2025-12-24,22,2,90909,DEF_ELECTRICAL,REJECTED,INSP-108
QC-0002851,GR-0002851,MAT-00181,SUP-0077,2026-03-01,62,11,177419,DEF_ELECTRICAL,REJECTED,INSP-108
QC-0002852,GR-0002852,MAT-00458,SUP-0077,2026-03-07,10,0,0,,ACCEPTED,INSP-106
QC-0002853,GR-0002853,MAT-00626,SUP-0077,2026-03-01,605,65,107438,DEF_ELECTRICAL,REJECTED,INSP-112
QC-0002854,GR-0002854,MAT-00958,SUP-0077,2026-03-03,396,35,88383,DEF_DIMENSIONAL,REJECTED,INSP-105
QC-0002855,GR-0002855,MAT-00293,SUP-0097,2025-07-17,10,1,100000,DEF_METALLURGY,REJECTED,INSP-125
QC-0002856,GR-0002856,MAT-00797,SUP-0097,2025-07-17,37,4,108108,DEF_PACKAGING,REJECTED,INSP-115
QC-0002857,GR-0002857,MAT-01168,SUP-0097,2025-07-20,18,1,55555,DEF_PACKAGING,REJECTED,INSP-109
QC-0002858,GR-0002858,MAT-00731,SUP-0120,2025-12-25,359,19,52924,DEF_DIMENSIONAL,REJECTED,INSP-115
QC-0002859,GR-0002859,MAT-00344,SUP-0068,2025-11-28,287,6,20905,DEF_DIMENSIONAL,CONCESSION,INSP-109
QC-0002860,GR-0002860,MAT-00770,SUP-0048,2025-07-14,212,14,66037,DEF_PACKAGING,REJECTED,INSP-115
QC-0002861,GR-0002861,MAT-00145,SUP-0104,2026-01-19,447,24,53691,DEF_ELECTRICAL,REJECTED,INSP-106
QC-0002862,GR-0002862,MAT-00800,SUP-0104,2026-01-16,172,10,58139,DEF_DIMENSIONAL,REJECTED,INSP-101
QC-0002863,GR-0002863,MAT-00240,SUP-0104,2026-01-15,29,3,103448,DEF_DIMENSIONAL,REJECTED,INSP-125
QC-0002864,GR-0002864,MAT-01172,SUP-0104,2026-01-21,272,15,55147,DEF_CONTAMINATION,REJECTED,INSP-102
QC-0002865,GR-0002865,MAT-00982,SUP-0066,2025-09-15,346,41,118497,DEF_CONTAMINATION,REJECTED,INSP-121
QC-0002866,GR-0002866,MAT-00807,SUP-0066,2025-09-12,355,39,109859,DEF_METALLURGY,REJECTED,INSP-121
QC-0002867,GR-0002867,MAT-00452,SUP-0066,2025-09-14,138,11,79710,DEF_SURFACE,REJECTED,INSP-125
QC-0002868,GR-0002868,MAT-00995,SUP-0065,2025-12-07,727,73,100412,DEF_ELECTRICAL,REJECTED,INSP-102
QC-0002869,GR-0002869,MAT-01149,SUP-0065,2025-12-11,264,28,106060,DEF_PACKAGING,REJECTED,INSP-101
QC-0002870,GR-0002870,MAT-01049,SUP-0076,2025-06-09,648,83,128086,DEF_DIMENSIONAL,REJECTED,INSP-115
QC-0002871,GR-0002871,MAT-01179,SUP-0076,2025-06-11,215,29,134883,DEF_SURFACE,REJECTED,INSP-117
QC-0002872,GR-0002872,MAT-00498,SUP-0009,2025-12-19,119,19,159663,DEF_ELECTRICAL,REJECTED,INSP-121
QC-0002873,GR-0002873,MAT-00583,SUP-0064,2025-09-28,535,38,71028,DEF_METALLURGY,REJECTED,INSP-102
QC-0002874,GR-0002874,MAT-00518,SUP-0064,2025-09-24,167,16,95808,DEF_SURFACE,REJECTED,INSP-103
QC-0002875,GR-0002875,MAT-00635,SUP-0041,2026-03-11,195,20,102564,DEF_PACKAGING,REJECTED,INSP-120
QC-0002876,GR-0002876,MAT-00349,SUP-0041,2025-05-02,35,7,200000,DEF_CONTAMINATION,REJECTED,INSP-114
QC-0002877,GR-0002877,MAT-00476,SUP-0041,2025-05-07,82,10,121951,DEF_ELECTRICAL,REJECTED,INSP-121
QC-0002878,GR-0002878,MAT-00926,SUP-0090,2025-11-02,49,3,61224,DEF_ELECTRICAL,REJECTED,INSP-112
QC-0002879,GR-0002879,MAT-00531,SUP-0006,2025-11-09,275,5,18181,DEF_DIMENSIONAL,CONCESSION,INSP-102
QC-0002880,GR-0002880,MAT-01057,SUP-0006,2025-11-06,347,10,28818,DEF_CONTAMINATION,CONCESSION,INSP-122
QC-0002881,GR-0002881,MAT-01163,SUP-0006,2025-11-09,148,5,33783,DEF_DIMENSIONAL,CONCESSION,INSP-114
QC-0002882,GR-0002882,MAT-00947,SUP-0017,2026-03-09,83,23,277108,DEF_CONTAMINATION,REJECTED,INSP-115
QC-0002883,GR-0002883,MAT-00457,SUP-0058,2025-12-27,481,13,27027,DEF_METALLURGY,CONCESSION,INSP-120
QC-0002884,GR-0002884,MAT-00775,SUP-0058,2025-12-28,10,0,0,,ACCEPTED,INSP-111
QC-0002885,GR-0002885,MAT-00634,SUP-0058,2025-12-27,74,5,67567,DEF_SURFACE,REJECTED,INSP-122
QC-0002886,GR-0002886,MAT-00447,SUP-0058,2025-12-29,39,2,51282,DEF_METALLURGY,REJECTED,INSP-114
QC-0002887,GR-0002887,MAT-00080,SUP-0087,2026-01-12,28,0,0,,ACCEPTED,INSP-114
QC-0002888,GR-0002888,MAT-00955,SUP-0068,2026-02-20,132,2,15151,DEF_DIMENSIONAL,CONCESSION,INSP-109
QC-0002889,GR-0002889,MAT-00396,SUP-0068,2026-02-21,169,2,11834,DEF_SURFACE,CONCESSION,INSP-121
QC-0002890,GR-0002890,MAT-00053,SUP-0068,2026-02-20,26,1,38461,DEF_PACKAGING,CONCESSION,INSP-112
QC-0002891,GR-0002891,MAT-00006,SUP-0052,2026-03-27,264,20,75757,DEF_PACKAGING,REJECTED,INSP-108
QC-0002892,GR-0002892,MAT-01027,SUP-0093,2025-10-19,10,2,200000,DEF_ELECTRICAL,REJECTED,INSP-122
QC-0002893,GR-0002893,MAT-00697,SUP-0093,2025-10-19,227,45,198237,DEF_PACKAGING,REJECTED,INSP-105
QC-0002894,GR-0002894,MAT-01136,SUP-0093,2025-10-24,349,66,189111,DEF_PACKAGING,REJECTED,INSP-109
QC-0002895,GR-0002895,MAT-00089,SUP-0095,2025-12-03,232,6,25862,DEF_PACKAGING,CONCESSION,INSP-120
QC-0002896,GR-0002896,MAT-00805,SUP-0095,2025-12-02,33,0,0,,ACCEPTED,INSP-121
QC-0002897,GR-0002897,MAT-00325,SUP-0095,2025-12-01,11,0,0,,ACCEPTED,INSP-125
QC-0002898,GR-0002898,MAT-00643,SUP-0095,2025-12-03,28,0,0,,ACCEPTED,INSP-118
QC-0002899,GR-0002899,MAT-00678,SUP-0069,2026-03-11,253,8,31620,DEF_DIMENSIONAL,CONCESSION,INSP-124
QC-0002900,GR-0002900,MAT-00925,SUP-0007,2025-10-22,97,5,51546,DEF_PACKAGING,REJECTED,INSP-106
QC-0002901,GR-0002901,MAT-00739,SUP-0096,2025-11-20,55,3,54545,DEF_CONTAMINATION,REJECTED,INSP-108
QC-0002902,GR-0002902,MAT-00030,SUP-0041,2025-11-29,52,7,134615,DEF_METALLURGY,REJECTED,INSP-114
QC-0002903,GR-0002903,MAT-00316,SUP-0041,2025-11-27,10,1,100000,DEF_ELECTRICAL,REJECTED,INSP-122
QC-0002904,GR-0002904,MAT-00307,SUP-0097,2025-12-06,200,20,100000,DEF_CONTAMINATION,REJECTED,INSP-104
QC-0002905,GR-0002905,MAT-00723,SUP-0040,2026-03-14,17,5,294117,DEF_ELECTRICAL,REJECTED,INSP-116
QC-0002906,GR-0002906,MAT-00697,SUP-0096,2025-10-07,573,38,66317,DEF_DIMENSIONAL,REJECTED,INSP-107
QC-0002907,GR-0002907,MAT-00878,SUP-0013,2026-03-31,128,13,101562,DEF_METALLURGY,REJECTED,INSP-108
QC-0002908,GR-0002908,MAT-00639,SUP-0013,2026-03-24,35,4,114285,DEF_ELECTRICAL,REJECTED,INSP-103
QC-0002909,GR-0002909,MAT-00444,SUP-0065,2025-11-13,132,14,106060,DEF_CONTAMINATION,REJECTED,INSP-122
QC-0002910,GR-0002910,MAT-00127,SUP-0065,2025-11-09,76,4,52631,DEF_METALLURGY,REJECTED,INSP-121
QC-0002911,GR-0002911,MAT-00842,SUP-0065,2025-11-14,17,1,58823,DEF_METALLURGY,REJECTED,INSP-121
QC-0002912,GR-0002912,MAT-01065,SUP-0048,2025-10-18,273,12,43956,DEF_CONTAMINATION,REJECTED,INSP-105
QC-0002913,GR-0002913,MAT-00292,SUP-0034,2025-11-14,119,12,100840,DEF_SURFACE,REJECTED,INSP-112
QC-0002914,GR-0002914,MAT-01156,SUP-0034,2025-11-16,208,10,48076,DEF_METALLURGY,REJECTED,INSP-101
QC-0002915,GR-0002915,MAT-00691,SUP-0092,2026-02-14,17,1,58823,DEF_SURFACE,REJECTED,INSP-112
QC-0002916,GR-0002916,MAT-00947,SUP-0092,2026-02-21,40,3,75000,DEF_SURFACE,REJECTED,INSP-104
QC-0002917,GR-0002917,MAT-00138,SUP-0100,2025-06-13,250,8,32000,DEF_DIMENSIONAL,CONCESSION,INSP-123
QC-0002918,GR-0002918,MAT-00428,SUP-0070,2025-09-15,50,7,140000,DEF_METALLURGY,REJECTED,INSP-102
QC-0002919,GR-0002919,MAT-00397,SUP-0019,2025-07-26,277,16,57761,DEF_PACKAGING,REJECTED,INSP-104
QC-0002920,GR-0002920,MAT-00323,SUP-0019,2025-07-23,12,1,83333,DEF_PACKAGING,REJECTED,INSP-117
QC-0002921,GR-0002921,MAT-00774,SUP-0031,2026-02-17,164,37,225609,DEF_METALLURGY,REJECTED,INSP-109
QC-0002922,GR-0002922,MAT-00175,SUP-0031,2026-03-05,183,41,224043,DEF_CONTAMINATION,REJECTED,INSP-104
QC-0002923,GR-0002923,MAT-01146,SUP-0052,2025-12-06,20,3,150000,DEF_DIMENSIONAL,REJECTED,INSP-104
QC-0002924,GR-0002924,MAT-00573,SUP-0052,2025-11-21,119,12,100840,DEF_PACKAGING,REJECTED,INSP-101
QC-0002925,GR-0002925,MAT-00111,SUP-0058,2026-01-17,591,32,54145,DEF_METALLURGY,REJECTED,INSP-103
QC-0002926,GR-0002926,MAT-01097,SUP-0095,2025-08-11,158,9,56962,DEF_SURFACE,REJECTED,INSP-102
QC-0002927,GR-0002927,MAT-00397,SUP-0095,2025-08-12,120,3,25000,DEF_ELECTRICAL,CONCESSION,INSP-123
QC-0002928,GR-0002928,MAT-01062,SUP-0095,2025-08-12,64,3,46875,DEF_METALLURGY,REJECTED,INSP-119
QC-0002929,GR-0002929,MAT-00053,SUP-0103,2026-01-16,10,2,200000,DEF_CONTAMINATION,REJECTED,INSP-120
QC-0002930,GR-0002930,MAT-00597,SUP-0103,2026-01-05,10,3,300000,DEF_CONTAMINATION,REJECTED,INSP-108
QC-0002931,GR-0002931,MAT-00859,SUP-0060,2025-10-20,111,10,90090,DEF_ELECTRICAL,REJECTED,INSP-111
QC-0002932,GR-0002932,MAT-00027,SUP-0060,2025-10-25,656,55,83841,DEF_METALLURGY,REJECTED,INSP-109
QC-0002933,GR-0002933,MAT-00854,SUP-0060,2025-10-26,320,22,68750,DEF_PACKAGING,REJECTED,INSP-104
QC-0002934,GR-0002934,MAT-00040,SUP-0060,2026-01-25,30,2,66666,DEF_CONTAMINATION,REJECTED,INSP-106
QC-0002935,GR-0002935,MAT-00702,SUP-0060,2026-01-17,12,2,166666,DEF_METALLURGY,REJECTED,INSP-122
QC-0002936,GR-0002936,MAT-00945,SUP-0059,2025-08-27,32,9,281250,DEF_CONTAMINATION,REJECTED,INSP-108
QC-0002937,GR-0002937,MAT-01122,SUP-0059,2025-08-19,34,5,147058,DEF_CONTAMINATION,REJECTED,INSP-125
QC-0002938,GR-0002938,MAT-00535,SUP-0084,2025-12-29,128,7,54687,DEF_ELECTRICAL,REJECTED,INSP-116
QC-0002939,GR-0002939,MAT-00854,SUP-0084,2025-12-29,170,8,47058,DEF_DIMENSIONAL,REJECTED,INSP-117
QC-0002940,GR-0002940,MAT-01053,SUP-0022,2025-08-31,10,0,0,,ACCEPTED,INSP-118
QC-0002941,GR-0002941,MAT-00280,SUP-0067,2025-08-11,536,52,97014,DEF_METALLURGY,REJECTED,INSP-101
QC-0002942,GR-0002942,MAT-00774,SUP-0031,2025-09-05,267,62,232209,DEF_CONTAMINATION,REJECTED,INSP-116
QC-0002943,GR-0002943,MAT-01010,SUP-0029,2026-03-23,145,18,124137,DEF_PACKAGING,REJECTED,INSP-108
QC-0002944,GR-0002944,MAT-01112,SUP-0117,2025-09-24,267,22,82397,DEF_CONTAMINATION,REJECTED,INSP-117
QC-0002945,GR-0002945,MAT-00775,SUP-0117,2025-09-26,10,0,0,,ACCEPTED,INSP-103
QC-0002946,GR-0002946,MAT-00967,SUP-0117,2025-09-25,365,24,65753,DEF_METALLURGY,REJECTED,INSP-110
QC-0002947,GR-0002947,MAT-00740,SUP-0078,2025-12-22,163,13,79754,DEF_ELECTRICAL,REJECTED,INSP-112
QC-0002948,GR-0002948,MAT-00006,SUP-0052,2025-10-22,584,55,94178,DEF_SURFACE,REJECTED,INSP-103
QC-0002949,GR-0002949,MAT-00820,SUP-0097,2026-03-04,152,9,59210,DEF_SURFACE,REJECTED,INSP-114
QC-0002950,GR-0002950,MAT-00212,SUP-0003,2025-10-18,28,2,71428,DEF_PACKAGING,REJECTED,INSP-120
QC-0002951,GR-0002951,MAT-00870,SUP-0073,2025-06-09,240,25,104166,DEF_ELECTRICAL,REJECTED,INSP-106
QC-0002952,GR-0002952,MAT-00602,SUP-0113,2025-12-14,10,1,100000,DEF_CONTAMINATION,REJECTED,INSP-103
QC-0002953,GR-0002953,MAT-00072,SUP-0069,2026-03-13,10,2,200000,DEF_PACKAGING,REJECTED,INSP-103
QC-0002954,GR-0002954,MAT-01138,SUP-0109,2026-02-14,44,0,0,,ACCEPTED,INSP-112
QC-0002955,GR-0002955,MAT-00713,SUP-0110,2025-07-28,525,39,74285,DEF_PACKAGING,REJECTED,INSP-104
QC-0002956,GR-0002956,MAT-00360,SUP-0110,2025-07-23,10,1,100000,DEF_ELECTRICAL,REJECTED,INSP-107
QC-0002957,GR-0002957,MAT-00025,SUP-0080,2026-02-03,255,19,74509,DEF_CONTAMINATION,REJECTED,INSP-119
QC-0002958,GR-0002958,MAT-00551,SUP-0080,2026-01-30,269,20,74349,DEF_CONTAMINATION,REJECTED,INSP-109
QC-0002959,GR-0002959,MAT-00684,SUP-0089,2025-08-18,643,53,82426,DEF_METALLURGY,REJECTED,INSP-111
QC-0002960,GR-0002960,MAT-00634,SUP-0089,2025-08-14,30,1,33333,DEF_CONTAMINATION,CONCESSION,INSP-114
QC-0002961,GR-0002961,MAT-00343,SUP-0089,2025-08-22,357,26,72829,DEF_ELECTRICAL,REJECTED,INSP-119
QC-0002962,GR-0002962,MAT-00786,SUP-0014,2025-09-26,320,74,231250,DEF_CONTAMINATION,REJECTED,INSP-106
QC-0002963,GR-0002963,MAT-00716,SUP-0078,2026-04-02,310,13,41935,DEF_ELECTRICAL,REJECTED,INSP-125
QC-0002964,GR-0002964,MAT-00751,SUP-0078,2026-04-05,51,6,117647,DEF_PACKAGING,REJECTED,INSP-107
QC-0002965,GR-0002965,MAT-00385,SUP-0078,2026-03-31,10,1,100000,DEF_METALLURGY,REJECTED,INSP-105
QC-0002966,GR-0002966,MAT-00471,SUP-0097,2025-09-16,24,1,41666,DEF_SURFACE,REJECTED,INSP-107
QC-0002967,GR-0002967,MAT-00917,SUP-0083,2025-09-15,50,2,40000,DEF_PACKAGING,REJECTED,INSP-124
QC-0002968,GR-0002968,MAT-00010,SUP-0083,2025-09-11,48,1,20833,DEF_METALLURGY,CONCESSION,INSP-119
QC-0002969,GR-0002969,MAT-00656,SUP-0083,2025-09-11,356,14,39325,DEF_PACKAGING,CONCESSION,INSP-115
QC-0002970,GR-0002970,MAT-00182,SUP-0115,2025-02-17,39,6,153846,DEF_ELECTRICAL,REJECTED,INSP-102
QC-0002971,GR-0002971,MAT-00611,SUP-0095,2026-03-15,17,0,0,,ACCEPTED,INSP-122
QC-0002972,GR-0002972,MAT-00120,SUP-0095,2026-03-18,276,8,28985,DEF_ELECTRICAL,CONCESSION,INSP-104
QC-0002973,GR-0002973,MAT-00692,SUP-0012,2026-02-17,90,6,66666,DEF_SURFACE,REJECTED,INSP-122
QC-0002974,GR-0002974,MAT-00524,SUP-0103,2026-01-31,121,22,181818,DEF_DIMENSIONAL,REJECTED,INSP-102
QC-0002975,GR-0002975,MAT-00429,SUP-0103,2026-02-12,259,35,135135,DEF_ELECTRICAL,REJECTED,INSP-102
QC-0002976,GR-0002976,MAT-00766,SUP-0088,2026-02-11,12,0,0,,ACCEPTED,INSP-116
QC-0002977,GR-0002977,MAT-00200,SUP-0104,2025-07-21,570,31,54385,DEF_ELECTRICAL,REJECTED,INSP-120
QC-0002978,GR-0002978,MAT-00762,SUP-0001,2025-12-26,11,4,363636,DEF_DIMENSIONAL,REJECTED,INSP-119
QC-0002979,GR-0002979,MAT-01135,SUP-0062,2025-10-22,10,1,100000,DEF_PACKAGING,REJECTED,INSP-107
QC-0002980,GR-0002980,MAT-01182,SUP-0077,2025-06-07,64,9,140625,DEF_PACKAGING,REJECTED,INSP-112
QC-0002981,GR-0002981,MAT-00930,SUP-0116,2025-11-13,10,0,0,,ACCEPTED,INSP-104
QC-0002982,GR-0002982,MAT-00082,SUP-0116,2025-11-09,598,26,43478,DEF_METALLURGY,REJECTED,INSP-123
QC-0002983,GR-0002983,MAT-00303,SUP-0116,2025-11-13,27,1,37037,DEF_METALLURGY,CONCESSION,INSP-106
QC-0002984,GR-0002984,MAT-01015,SUP-0107,2025-04-10,119,5,42016,DEF_PACKAGING,REJECTED,INSP-103
QC-0002985,GR-0002985,MAT-00336,SUP-0061,2025-09-06,75,1,13333,DEF_PACKAGING,CONCESSION,INSP-108
QC-0002986,GR-0002986,MAT-00578,SUP-0042,2025-08-10,418,24,57416,DEF_METALLURGY,REJECTED,INSP-115
QC-0002987,GR-0002987,MAT-00792,SUP-0048,2025-09-07,42,4,95238,DEF_CONTAMINATION,REJECTED,INSP-115
QC-0002988,GR-0002988,MAT-00881,SUP-0059,2026-01-15,17,2,117647,DEF_PACKAGING,REJECTED,INSP-116
QC-0002989,GR-0002989,MAT-00556,SUP-0095,2025-11-09,404,10,24752,DEF_CONTAMINATION,CONCESSION,INSP-115
QC-0002990,GR-0002990,MAT-00877,SUP-0095,2025-11-11,12,0,0,,ACCEPTED,INSP-101
QC-0002991,GR-0002991,MAT-01032,SUP-0095,2025-11-08,230,16,69565,DEF_CONTAMINATION,REJECTED,INSP-105
QC-0002992,GR-0002992,MAT-00932,SUP-0087,2026-02-13,228,2,8771,DEF_METALLURGY,CONCESSION,INSP-116
QC-0002993,GR-0002993,MAT-00926,SUP-0090,2025-07-09,70,3,42857,DEF_SURFACE,REJECTED,INSP-103
QC-0002994,GR-0002994,MAT-00132,SUP-0012,2025-10-26,127,15,118110,DEF_METALLURGY,REJECTED,INSP-122
QC-0002995,GR-0002995,MAT-00228,SUP-0006,2025-12-20,622,16,25723,DEF_CONTAMINATION,CONCESSION,INSP-120
QC-0002996,GR-0002996,MAT-00144,SUP-0054,2026-02-25,28,2,71428,DEF_METALLURGY,REJECTED,INSP-102
QC-0002997,GR-0002997,MAT-00492,SUP-0103,2025-12-02,51,12,235294,DEF_PACKAGING,REJECTED,INSP-121
QC-0002998,GR-0002998,MAT-00268,SUP-0024,2025-07-20,652,44,67484,DEF_CONTAMINATION,REJECTED,INSP-110
QC-0002999,GR-0002999,MAT-00361,SUP-0092,2025-04-09,61,5,81967,DEF_CONTAMINATION,REJECTED,INSP-108
QC-0003000,GR-0003000,MAT-00611,SUP-0092,2025-04-10,42,2,47619,DEF_METALLURGY,REJECTED,INSP-115
QC-0003001,GR-0003001,MAT-00722,SUP-0019,2025-08-05,10,0,0,,ACCEPTED,INSP-107
QC-0003002,GR-0003002,MAT-00157,SUP-0019,2025-08-12,13,6,461538,DEF_ELECTRICAL,REJECTED,INSP-117
QC-0003003,GR-0003003,MAT-00030,SUP-0041,2025-09-29,151,14,92715,DEF_CONTAMINATION,REJECTED,INSP-107
QC-0003004,GR-0003004,MAT-00098,SUP-0036,2025-11-23,33,0,0,,ACCEPTED,INSP-107
QC-0003005,GR-0003005,MAT-01046,SUP-0036,2025-11-23,87,1,11494,DEF_METALLURGY,CONCESSION,INSP-120
QC-0003006,GR-0003006,MAT-00822,SUP-0043,2026-01-02,16,2,125000,DEF_PACKAGING,REJECTED,INSP-113
QC-0003007,GR-0003007,MAT-00164,SUP-0005,2026-04-16,115,16,139130,DEF_ELECTRICAL,REJECTED,INSP-114
QC-0003008,GR-0003008,MAT-00694,SUP-0005,2026-04-14,11,4,363636,DEF_ELECTRICAL,REJECTED,INSP-110
QC-0003009,GR-0003009,MAT-00351,SUP-0077,2025-12-03,84,6,71428,DEF_DIMENSIONAL,REJECTED,INSP-107
QC-0003010,GR-0003010,MAT-00559,SUP-0077,2025-12-06,38,5,131578,DEF_PACKAGING,REJECTED,INSP-104
QC-0003011,GR-0003011,MAT-01078,SUP-0077,2025-12-12,30,4,133333,DEF_ELECTRICAL,REJECTED,INSP-113
QC-0003012,GR-0003012,MAT-00360,SUP-0066,2025-12-04,10,3,300000,DEF_SURFACE,REJECTED,INSP-108
QC-0003013,GR-0003013,MAT-00497,SUP-0103,2025-05-29,520,87,167307,DEF_METALLURGY,REJECTED,INSP-124
QC-0003014,GR-0003014,MAT-01138,SUP-0109,2025-04-07,62,0,0,,ACCEPTED,INSP-123
QC-0003015,GR-0003015,MAT-00327,SUP-0109,2025-04-05,27,0,0,,ACCEPTED,INSP-114
QC-0003016,GR-0003016,MAT-00426,SUP-0089,2025-12-15,46,5,108695,DEF_ELECTRICAL,REJECTED,INSP-113
QC-0003017,GR-0003017,MAT-00907,SUP-0089,2025-12-13,707,64,90523,DEF_METALLURGY,REJECTED,INSP-115
QC-0003018,GR-0003018,MAT-00985,SUP-0089,2025-12-09,47,3,63829,DEF_DIMENSIONAL,REJECTED,INSP-116
QC-0003019,GR-0003019,MAT-00279,SUP-0089,2025-12-15,20,2,100000,DEF_PACKAGING,REJECTED,INSP-102
QC-0003020,GR-0003020,MAT-01110,SUP-0089,2025-10-30,14,0,0,,ACCEPTED,INSP-104
QC-0003021,GR-0003021,MAT-00060,SUP-0063,2026-03-25,439,32,72892,DEF_PACKAGING,REJECTED,INSP-120
QC-0003022,GR-0003022,MAT-01150,SUP-0063,2026-03-27,10,1,100000,DEF_DIMENSIONAL,REJECTED,INSP-116
QC-0003023,GR-0003023,MAT-00551,SUP-0063,2026-03-23,206,22,106796,DEF_DIMENSIONAL,REJECTED,INSP-118
QC-0003024,GR-0003024,MAT-00164,SUP-0063,2026-03-28,180,15,83333,DEF_PACKAGING,REJECTED,INSP-103
QC-0003025,GR-0003025,MAT-00015,SUP-0045,2025-07-10,28,4,142857,DEF_METALLURGY,REJECTED,INSP-106
QC-0003026,GR-0003026,MAT-00711,SUP-0096,2025-04-01,253,15,59288,DEF_METALLURGY,REJECTED,INSP-104
QC-0003027,GR-0003027,MAT-00265,SUP-0096,2025-03-31,293,18,61433,DEF_SURFACE,REJECTED,INSP-116
QC-0003028,GR-0003028,MAT-00928,SUP-0096,2025-04-08,22,2,90909,DEF_DIMENSIONAL,REJECTED,INSP-115
QC-0003029,GR-0003029,MAT-00075,SUP-0040,2025-11-17,18,3,166666,DEF_SURFACE,REJECTED,INSP-125
QC-0003030,GR-0003030,MAT-01197,SUP-0032,2025-09-07,106,6,56603,DEF_SURFACE,REJECTED,INSP-106
QC-0003031,GR-0003031,MAT-00260,SUP-0110,2025-04-29,50,3,60000,DEF_CONTAMINATION,REJECTED,INSP-108
QC-0003032,GR-0003032,MAT-00047,SUP-0110,2025-04-25,16,1,62500,DEF_SURFACE,REJECTED,INSP-107
QC-0003033,GR-0003033,MAT-00335,SUP-0110,2025-04-30,15,1,66666,DEF_METALLURGY,REJECTED,INSP-117
QC-0003034,GR-0003034,MAT-00086,SUP-0068,2026-02-03,39,0,0,,ACCEPTED,INSP-121
QC-0003035,GR-0003035,MAT-00457,SUP-0058,2025-06-23,212,9,42452,DEF_METALLURGY,REJECTED,INSP-119
QC-0003036,GR-0003036,MAT-00977,SUP-0094,2025-12-21,30,0,0,,ACCEPTED,INSP-115
QC-0003037,GR-0003037,MAT-00585,SUP-0059,2025-11-05,155,19,122580,DEF_DIMENSIONAL,REJECTED,INSP-104
QC-0003038,GR-0003038,MAT-00704,SUP-0080,2025-07-30,45,4,88888,DEF_SURFACE,REJECTED,INSP-101
QC-0003039,GR-0003039,MAT-00542,SUP-0080,2025-08-03,149,7,46979,DEF_CONTAMINATION,REJECTED,INSP-113
QC-0003040,GR-0003040,MAT-00884,SUP-0080,2025-07-27,24,1,41666,DEF_PACKAGING,REJECTED,INSP-123
QC-0003041,GR-0003041,MAT-00468,SUP-0080,2025-08-02,68,1,14705,DEF_DIMENSIONAL,CONCESSION,INSP-119
QC-0003042,GR-0003042,MAT-00366,SUP-0105,2025-10-15,10,0,0,,ACCEPTED,INSP-114
QC-0003043,GR-0003043,MAT-00953,SUP-0105,2025-10-15,70,0,0,,ACCEPTED,INSP-120
QC-0003044,GR-0003044,MAT-00897,SUP-0026,2026-03-04,10,2,200000,DEF_DIMENSIONAL,REJECTED,INSP-113
QC-0003045,GR-0003045,MAT-00845,SUP-0026,2026-02-24,179,19,106145,DEF_CONTAMINATION,REJECTED,INSP-116
