allocation_id,work_order_id,material_id,required_quantity,allocated_quantity,shortage_quantity
ALC-0001827,WO-2025-000305,MAT-01067,3297,3297,0
ALC-0001828,WO-2025-000305,MAT-00790,1639,1639,0
ALC-0001829,WO-2025-000305,MAT-01187,4406,4406,0
ALC-0001830,WO-2025-000305,MAT-00629,3073,3073,0
ALC-0001831,WO-2025-000305,MAT-01167,4011,4011,0
ALC-0001832,WO-2025-000305,MAT-00296,3170,3170,0
ALC-0001833,WO-2025-000305,MAT-00706,1449,1449,0
ALC-0001834,WO-2025-000305,MAT-00960,2616,2616,0
ALC-0001835,WO-2025-000306,MAT-00156,146,146,0
ALC-0001836,WO-2025-000306,MAT-01175,56,56,0
ALC-0001837,WO-2025-000306,MAT-00893,145,145,0
ALC-0001838,WO-2025-000306,MAT-00782,91,91,0
ALC-0001839,WO-2025-000306,MAT-00299,212,212,0
ALC-0001840,WO-2025-000306,MAT-00191,123,123,0
ALC-0001841,WO-2025-000306,MAT-00713,208,208,0
ALC-0001842,WO-2025-000306,MAT-00405,195,195,0
ALC-0001843,WO-2025-000307,MAT-00408,2026,2026,0
ALC-0001844,WO-2025-000307,MAT-00328,2763,2763,0
ALC-0001845,WO-2025-000307,MAT-01045,3780,3780,0
ALC-0001846,WO-2025-000307,MAT-01137,4977,4977,0
ALC-0001847,WO-2025-000307,MAT-00738,4821,4821,0
ALC-0001848,WO-2025-000307,MAT-00867,4719,4719,0
ALC-0001849,WO-2025-000307,MAT-00509,4804,4804,0
ALC-0001850,WO-2025-000307,MAT-00405,4523,4523,0
ALC-0001851,WO-2025-000308,MAT-00533,1937,1937,0
ALC-0001852,WO-2025-000308,MAT-01147,2287,2287,0
ALC-0001853,WO-2025-000308,MAT-00226,2493,2493,0
ALC-0001854,WO-2025-000308,MAT-00336,1860,1860,0
ALC-0001855,WO-2025-000309,MAT-00239,1178,1178,0
ALC-0001856,WO-2025-000309,MAT-00656,2382,2382,0
ALC-0001857,WO-2025-000309,MAT-00934,1559,1559,0
ALC-0001858,WO-2025-000309,MAT-00505,2330,2330,0
ALC-0001859,WO-2025-000309,MAT-00403,946,946,0
ALC-0001860,WO-2025-000309,MAT-00628,1686,1686,0
ALC-0001861,WO-2025-000309,MAT-00752,700,700,0
ALC-0001862,WO-2025-000310,MAT-00588,487,487,0
ALC-0001863,WO-2025-000310,MAT-00995,935,935,0
ALC-0001864,WO-2025-000310,MAT-00572,415,415,0
ALC-0001865,WO-2025-000310,MAT-00305,1100,1100,0
ALC-0001866,WO-2025-000310,MAT-00631,511,511,0
ALC-0001867,WO-2025-000310,MAT-00022,1026,1026,0
ALC-0001868,WO-2025-000310,MAT-00486,438,438,0
ALC-0001869,WO-2025-000310,MAT-00766,952,952,0
ALC-0001870,WO-2025-000311,MAT-00162,272,272,0
ALC-0001871,WO-2025-000311,MAT-00102,429,429,0
ALC-0001872,WO-2025-000311,MAT-00250,243,243,0
ALC-0001873,WO-2025-000311,MAT-00357,103,103,0
ALC-0001874,WO-2025-000312,MAT-00278,280,280,0
ALC-0001875,WO-2025-000312,MAT-00350,212,212,0
ALC-0001876,WO-2025-000312,MAT-00486,379,379,0
ALC-0001877,WO-2025-000312,MAT-00451,162,162,0
ALC-0001878,WO-2025-000312,MAT-00446,388,388,0
ALC-0001879,WO-2025-000312,MAT-00620,480,480,0
ALC-0001880,WO-2025-000313,MAT-00521,2962,2962,0
ALC-0001881,WO-2025-000313,MAT-00494,3849,3849,0
ALC-0001882,WO-2025-000313,MAT-00928,2148,2148,0
ALC-0001883,WO-2025-000313,MAT-01146,3349,3349,0
ALC-0001884,WO-2025-000313,MAT-00013,3169,3169,0
ALC-0001885,WO-2025-000313,MAT-00257,1354,1354,0
ALC-0001886,WO-2025-000314,MAT-00076,1171,1171,0
ALC-0001887,WO-2025-000314,MAT-01059,302,302,0
ALC-0001888,WO-2025-000314,MAT-00578,724,724,0
ALC-0001889,WO-2025-000314,MAT-00874,713,713,0
ALC-0001890,WO-2025-000314,MAT-00821,1228,1228,0
ALC-0001891,WO-2025-000314,MAT-00797,745,745,0
ALC-0001892,WO-2025-000315,MAT-00903,732,732,0
ALC-0001893,WO-2025-000315,MAT-01023,1756,1756,0
ALC-0001894,WO-2025-000315,MAT-00290,1960,1960,0
ALC-0001895,WO-2025-000315,MAT-00042,2320,2320,0
ALC-0001896,WO-2025-000315,MAT-00578,1277,1277,0
ALC-0001897,WO-2025-000315,MAT-00295,1636,1636,0
ALC-0001898,WO-2025-000316,MAT-00825,1210,1210,0
ALC-0001899,WO-2025-000316,MAT-00507,927,927,0
ALC-0001900,WO-2025-000316,MAT-00361,1181,1181,0
ALC-0001901,WO-2025-000316,MAT-00646,402,402,0
ALC-0001902,WO-2025-000316,MAT-01078,585,585,0
ALC-0001903,WO-2025-000317,MAT-00252,4352,4352,0
ALC-0001904,WO-2025-000317,MAT-00898,3808,3808,0
ALC-0001905,WO-2025-000317,MAT-00370,2922,2922,0
ALC-0001906,WO-2025-000317,MAT-00378,3131,3131,0
ALC-0001907,WO-2025-000317,MAT-00608,1833,1833,0
ALC-0001908,WO-2025-000317,MAT-00012,3572,3572,0
ALC-0001909,WO-2025-000317,MAT-00588,2075,2075,0
ALC-0001910,WO-2025-000317,MAT-01078,3691,3691,0
ALC-0001911,WO-2025-000318,MAT-00152,362,362,0
ALC-0001912,WO-2025-000318,MAT-00761,580,580,0
ALC-0001913,WO-2025-000318,MAT-00126,1156,1156,0
ALC-0001914,WO-2025-000318,MAT-00748,821,821,0
ALC-0001915,WO-2025-000318,MAT-00979,925,925,0
ALC-0001916,WO-2025-000318,MAT-00332,401,401,0
ALC-0001917,WO-2025-000319,MAT-00519,3536,3536,0
ALC-0001918,WO-2025-000319,MAT-00287,1275,1275,0
ALC-0001919,WO-2025-000319,MAT-00602,4418,4418,0
ALC-0001920,WO-2025-000319,MAT-00548,1154,1154,0
ALC-0001921,WO-2025-000320,MAT-00076,2474,2474,0
ALC-0001922,WO-2025-000320,MAT-00722,2329,2329,0
ALC-0001923,WO-2025-000320,MAT-01093,4703,4703,0
ALC-0001924,WO-2025-000320,MAT-00825,3543,3543,0
ALC-0001925,WO-2025-000320,MAT-01126,3638,3638,0
ALC-0001926,WO-2025-000321,MAT-00205,109,109,0
ALC-0001927,WO-2025-000321,MAT-00635,193,193,0
ALC-0001928,WO-2025-000321,MAT-00022,220,220,0
ALC-0001929,WO-2025-000321,MAT-00808,235,235,0
ALC-0001930,WO-2025-000321,MAT-00794,64,64,0
ALC-0001931,WO-2025-000322,MAT-00436,1084,1084,0
ALC-0001932,WO-2025-000322,MAT-01081,679,679,0
ALC-0001933,WO-2025-000322,MAT-00232,807,807,0
ALC-0001934,WO-2025-000322,MAT-01076,655,655,0
ALC-0001935,WO-2025-000322,MAT-00544,412,412,0
ALC-0001936,WO-2025-000322,MAT-00702,669,669,0
ALC-0001937,WO-2025-000323,MAT-01050,213,213,0
ALC-0001938,WO-2025-000323,MAT-00967,259,259,0
ALC-0001939,WO-2025-000323,MAT-00591,337,337,0
ALC-0001940,WO-2025-000323,MAT-00842,241,241,0
ALC-0001941,WO-2025-000323,MAT-00518,310,310,0
ALC-0001942,WO-2025-000324,MAT-00024,496,496,0
ALC-0001943,WO-2025-000324,MAT-00404,425,425,0
ALC-0001944,WO-2025-000324,MAT-00307,261,261,0
ALC-0001945,WO-2025-000324,MAT-00782,258,258,0
ALC-0001946,WO-2025-000324,MAT-00206,212,212,0
ALC-0001947,WO-2025-000324,MAT-00452,143,143,0
ALC-0001948,WO-2025-000325,MAT-00998,179,179,0
ALC-0001949,WO-2025-000325,MAT-00876,203,203,0
ALC-0001950,WO-2025-000325,MAT-00922,90,90,0
ALC-0001951,WO-2025-000325,MAT-00024,58,58,0
ALC-0001952,WO-2025-000325,MAT-00238,77,77,0
ALC-0001953,WO-2025-000326,MAT-00476,2164,2164,0
ALC-0001954,WO-2025-000326,MAT-00801,2006,2006,0
ALC-0001955,WO-2025-000326,MAT-00406,508,508,0
ALC-0001956,WO-2025-000326,MAT-00407,507,507,0
ALC-0001957,WO-2025-000326,MAT-00443,2029,2029,0
ALC-0001958,WO-2025-000326,MAT-00626,1728,1728,0
ALC-0001959,WO-2025-000327,MAT-00710,2369,2369,0
ALC-0001960,WO-2025-000327,MAT-00142,526,526,0
ALC-0001961,WO-2025-000327,MAT-00028,621,621,0
ALC-0001962,WO-2025-000327,MAT-00472,1156,1156,0
ALC-0001963,WO-2025-000327,MAT-00726,2050,2050,0
ALC-0001964,WO-2025-000328,MAT-00255,2046,2046,0
ALC-0001965,WO-2025-000328,MAT-00464,1276,1276,0
ALC-0001966,WO-2025-000328,MAT-00349,1562,1562,0
ALC-0001967,WO-2025-000328,MAT-00314,2350,2350,0
ALC-0001968,WO-2025-000328,MAT-00864,1876,1876,0
ALC-0001969,WO-2025-000328,MAT-01004,2237,2237,0
ALC-0001970,WO-2025-000329,MAT-01050,236,236,0
ALC-0001971,WO-2025-000329,MAT-00942,166,166,0
ALC-0001972,WO-2025-000329,MAT-00729,173,173,0
ALC-0001973,WO-2025-000329,MAT-01111,237,237,0
ALC-0001974,WO-2025-000329,MAT-00299,104,104,0
ALC-0001975,WO-2025-000330,MAT-00533,297,297,0
ALC-0001976,WO-2025-000330,MAT-00249,481,481,0
ALC-0001977,WO-2025-000330,MAT-00469,223,223,0
ALC-0001978,WO-2025-000330,MAT-00993,129,129,0
ALC-0001979,WO-2025-000330,MAT-00327,133,133,0
ALC-0001980,WO-2025-000330,MAT-00479,411,411,0
ALC-0001981,WO-2025-000330,MAT-01199,250,250,0
ALC-0001982,WO-2025-000330,MAT-00185,129,129,0
ALC-0001983,WO-2025-000331,MAT-00089,1670,1670,0
ALC-0001984,WO-2025-000331,MAT-00627,2327,2327,0
ALC-0001985,WO-2025-000331,MAT-00503,558,558,0
ALC-0001986,WO-2025-000331,MAT-00695,747,747,0
ALC-0001987,WO-2025-000331,MAT-00938,1726,1726,0
ALC-0001988,WO-2025-000331,MAT-00885,610,610,0
ALC-0001989,WO-2025-000331,MAT-00425,1153,1153,0
ALC-0001990,WO-2025-000331,MAT-01194,1589,1589,0
ALC-0001991,WO-2025-000332,MAT-00181,1290,1290,0
ALC-0001992,WO-2025-000332,MAT-01032,2957,2957,0
ALC-0001993,WO-2025-000332,MAT-00969,1060,1060,0
ALC-0001994,WO-2025-000332,MAT-00329,1526,1526,0
ALC-0001995,WO-2025-000332,MAT-00857,3474,3474,0
ALC-0001996,WO-2025-000332,MAT-00740,4697,4697,0
ALC-0001997,WO-2025-000333,MAT-00885,2155,2155,0
ALC-0001998,WO-2025-000333,MAT-00668,3571,3571,0
ALC-0001999,WO-2025-000333,MAT-01127,2711,2711,0
ALC-0002000,WO-2025-000333,MAT-00583,1204,1204,0
ALC-0002001,WO-2025-000333,MAT-00348,4922,4922,0
ALC-0002002,WO-2025-000333,MAT-01157,4474,4474,0
ALC-0002003,WO-2025-000334,MAT-00618,152,152,0
ALC-0002004,WO-2025-000334,MAT-00058,200,200,0
ALC-0002005,WO-2025-000334,MAT-00420,56,56,0
ALC-0002006,WO-2025-000334,MAT-00101,158,158,0
ALC-0002007,WO-2025-000334,MAT-00384,207,207,0
ALC-0002008,WO-2025-000334,MAT-01026,113,113,0
ALC-0002009,WO-2025-000334,MAT-00717,186,186,0
ALC-0002010,WO-2025-000334,MAT-00858,82,82,0
ALC-0002011,WO-2025-000335,MAT-00468,486,486,0
ALC-0002012,WO-2025-000335,MAT-00375,1006,1006,0
ALC-0002013,WO-2025-000335,MAT-00117,335,335,0
ALC-0002014,WO-2025-000335,MAT-00452,865,865,0
ALC-0002015,WO-2025-000335,MAT-01059,568,568,0
ALC-0002016,WO-2025-000336,MAT-00548,368,368,0
ALC-0002017,WO-2025-000336,MAT-00019,1131,1131,0
ALC-0002018,WO-2025-000336,MAT-01123,412,412,0
ALC-0002019,WO-2025-000336,MAT-00194,1178,1178,0
ALC-0002020,WO-2025-000337,MAT-00191,187,187,0
ALC-0002021,WO-2025-000337,MAT-00323,133,133,0
ALC-0002022,WO-2025-000337,MAT-00095,127,127,0
ALC-0002023,WO-2025-000337,MAT-00023,56,56,0
ALC-0002024,WO-2025-000337,MAT-00653,222,222,0
ALC-0002025,WO-2025-000338,MAT-01011,699,699,0
ALC-0002026,WO-2025-000338,MAT-00343,850,850,0
ALC-0002027,WO-2025-000338,MAT-00723,934,934,0
ALC-0002028,WO-2025-000338,MAT-00002,1087,1087,0
ALC-0002029,WO-2025-000338,MAT-00382,879,879,0
ALC-0002030,WO-2025-000338,MAT-00774,707,707,0
ALC-0002031,WO-2025-000338,MAT-01155,1134,1134,0
ALC-0002032,WO-2025-000338,MAT-00995,640,640,0
ALC-0002033,WO-2025-000339,MAT-00835,361,361,0
ALC-0002034,WO-2025-000339,MAT-01015,963,963,0
ALC-0002035,WO-2025-000339,MAT-00123,334,334,0
ALC-0002036,WO-2025-000339,MAT-00663,1197,1197,0
ALC-0002037,WO-2025-000339,MAT-00480,818,818,0
ALC-0002038,WO-2025-000340,MAT-00322,1291,1291,0
ALC-0002039,WO-2025-000340,MAT-00930,3132,3132,0
ALC-0002040,WO-2025-000340,MAT-00229,2229,2229,0
ALC-0002041,WO-2025-000340,MAT-00092,3622,3622,0
ALC-0002042,WO-2025-000340,MAT-00112,4876,4876,0
ALC-0002043,WO-2025-000340,MAT-01063,1270,1270,0
ALC-0002044,WO-2025-000340,MAT-00358,1615,1615,0
ALC-0002045,WO-2025-000340,MAT-00491,1581,1581,0
ALC-0002046,WO-2025-000341,MAT-01109,1789,1789,0
ALC-0002047,WO-2025-000341,MAT-01066,1031,1031,0
ALC-0002048,WO-2025-000341,MAT-00968,1241,1241,0
ALC-0002049,WO-2025-000341,MAT-00808,2033,2033,0
ALC-0002050,WO-2025-000341,MAT-00902,1173,1173,0
ALC-0002051,WO-2025-000341,MAT-00759,811,811,0
ALC-0002052,WO-2025-000342,MAT-00676,115,115,0
ALC-0002053,WO-2025-000342,MAT-00824,234,234,0
ALC-0002054,WO-2025-000342,MAT-00837,54,54,0
ALC-0002055,WO-2025-000342,MAT-00854,133,133,0
ALC-0002056,WO-2025-000343,MAT-00323,822,822,0
ALC-0002057,WO-2025-000343,MAT-01045,1051,1051,0
ALC-0002058,WO-2025-000343,MAT-00397,2140,2140,0
ALC-0002059,WO-2025-000343,MAT-00919,592,592,0
ALC-0002060,WO-2025-000343,MAT-01109,593,593,0
ALC-0002061,WO-2025-000343,MAT-00260,1409,1409,0
ALC-0002062,WO-2025-000343,MAT-00786,1540,1540,0
ALC-0002063,WO-2025-000343,MAT-00278,1848,1848,0
ALC-0002064,WO-2025-000344,MAT-00900,4765,4765,0
ALC-0002065,WO-2025-000344,MAT-00314,2463,2463,0
ALC-0002066,WO-2025-000344,MAT-00726,4759,4759,0
ALC-0002067,WO-2025-000344,MAT-00619,3474,3474,0
ALC-0002068,WO-2025-000344,MAT-00092,3024,3024,0
ALC-0002069,WO-2025-000344,MAT-00855,3424,3424,0
ALC-0002070,WO-2025-000345,MAT-00833,143,143,0
ALC-0002071,WO-2025-000345,MAT-00183,115,115,0
ALC-0002072,WO-2025-000345,MAT-00278,79,79,0
ALC-0002073,WO-2025-000345,MAT-00113,57,57,0
ALC-0002074,WO-2025-000345,MAT-00778,197,197,0
ALC-0002075,WO-2025-000345,MAT-00334,228,228,0
ALC-0002076,WO-2025-000345,MAT-01123,241,241,0
ALC-0002077,WO-2025-000346,MAT-00310,212,212,0
ALC-0002078,WO-2025-000346,MAT-00141,287,287,0
ALC-0002079,WO-2025-000346,MAT-00113,154,154,0
ALC-0002080,WO-2025-000346,MAT-00586,323,323,0
ALC-0002081,WO-2025-000346,MAT-00617,488,488,0
ALC-0002082,WO-2025-000346,MAT-00357,230,230,0
ALC-0002083,WO-2025-000346,MAT-00121,184,184,0
ALC-0002084,WO-2025-000347,MAT-00310,972,972,0
ALC-0002085,WO-2025-000347,MAT-01105,409,409,0
ALC-0002086,WO-2025-000347,MAT-00117,639,639,0
ALC-0002087,WO-2025-000347,MAT-01099,1002,1002,0
ALC-0002088,WO-2025-000347,MAT-00080,349,349,0
ALC-0002089,WO-2025-000347,MAT-00057,405,405,0
ALC-0002090,WO-2025-000348,MAT-00845,2669,2669,0
ALC-0002091,WO-2025-000348,MAT-00646,1874,1874,0
ALC-0002092,WO-2025-000348,MAT-00920,2305,2305,0
ALC-0002093,WO-2025-000348,MAT-00657,2918,2918,0
ALC-0002094,WO-2025-000348,MAT-01179,1235,1235,0
ALC-0002095,WO-2025-000349,MAT-00942,239,239,0
ALC-0002096,WO-2025-000349,MAT-00706,232,232,0
ALC-0002097,WO-2025-000349,MAT-00578,145,145,0
ALC-0002098,WO-2025-000349,MAT-00514,52,52,0
ALC-0002099,WO-2025-000349,MAT-00498,124,124,0
ALC-0002100,WO-2025-000349,MAT-01132,156,156,0
ALC-0002101,WO-2025-000350,MAT-00917,424,424,0
ALC-0002102,WO-2025-000350,MAT-00284,301,301,0
ALC-0002103,WO-2025-000350,MAT-01075,475,475,0
ALC-0002104,WO-2025-000350,MAT-00857,482,482,0
ALC-0002105,WO-2025-000350,MAT-00414,423,423,0
ALC-0002106,WO-2025-000350,MAT-00973,288,288,0
ALC-0002107,WO-2025-000350,MAT-00447,358,358,0
ALC-0002108,WO-2025-000351,MAT-00773,768,768,0
ALC-0002109,WO-2025-000351,MAT-00956,722,722,0
ALC-0002110,WO-2025-000351,MAT-01118,636,636,0
ALC-0002111,WO-2025-000351,MAT-00900,514,514,0
ALC-0002112,WO-2025-000352,MAT-00362,265,265,0
ALC-0002113,WO-2025-000352,MAT-00551,385,385,0
ALC-0002114,WO-2025-000352,MAT-00668,468,468,0
ALC-0002115,WO-2025-000352,MAT-00809,168,168,0
ALC-0002116,WO-2025-000352,MAT-00816,404,404,0
ALC-0002117,WO-2025-000352,MAT-00756,392,392,0
ALC-0002118,WO-2025-000352,MAT-00384,481,481,0
ALC-0002119,WO-2025-000353,MAT-00501,316,316,0
ALC-0002120,WO-2025-000353,MAT-00100,206,206,0
ALC-0002121,WO-2025-000353,MAT-00988,325,325,0
ALC-0002122,WO-2025-000353,MAT-01068,258,258,0
ALC-0002123,WO-2025-000353,MAT-00932,233,233,0
ALC-0002124,WO-2025-000354,MAT-00246,261,261,0
ALC-0002125,WO-2025-000354,MAT-01025,288,288,0
ALC-0002126,WO-2025-000354,MAT-00629,167,167,0
ALC-0002127,WO-2025-000354,MAT-00462,185,185,0
ALC-0002128,WO-2025-000355,MAT-00796,1047,1047,0
ALC-0002129,WO-2025-000355,MAT-00310,4948,4948,0
ALC-0002130,WO-2025-000355,MAT-00459,2548,2548,0
ALC-0002131,WO-2025-000355,MAT-00582,4789,4789,0
ALC-0002132,WO-2025-000355,MAT-00592,3751,3751,0
ALC-0002133,WO-2025-000356,MAT-00147,91,91,0
ALC-0002134,WO-2025-000356,MAT-00255,121,121,0
ALC-0002135,WO-2025-000356,MAT-00794,110,110,0
ALC-0002136,WO-2025-000356,MAT-00657,55,55,0
ALC-0002137,WO-2025-000357,MAT-00910,131,131,0
ALC-0002138,WO-2025-000357,MAT-00291,273,273,0
ALC-0002139,WO-2025-000357,MAT-00005,193,193,0
ALC-0002140,WO-2025-000357,MAT-00928,468,468,0
ALC-0002141,WO-2025-000357,MAT-00367,402,402,0
ALC-0002142,WO-2025-000357,MAT-00868,364,364,0
ALC-0002143,WO-2025-000357,MAT-01166,486,486,0
ALC-0002144,WO-2025-000357,MAT-00883,200,200,0
ALC-0002145,WO-2025-000358,MAT-00776,107,107,0
ALC-0002146,WO-2025-000358,MAT-00329,108,108,0
ALC-0002147,WO-2025-000358,MAT-00154,106,106,0
ALC-0002148,WO-2025-000358,MAT-00515,113,113,0
ALC-0002149,WO-2025-000358,MAT-00550,133,133,0
ALC-0002150,WO-2025-000358,MAT-00221,191,191,0
ALC-0002151,WO-2025-000358,MAT-00976,211,211,0
ALC-0002152,WO-2025-000358,MAT-00319,73,73,0
ALC-0002153,WO-2025-000359,MAT-00948,59,59,0
ALC-0002154,WO-2025-000359,MAT-00333,192,192,0
ALC-0002155,WO-2025-000359,MAT-00080,77,77,0
ALC-0002156,WO-2025-000359,MAT-00851,129,129,0
ALC-0002157,WO-2025-000359,MAT-00844,209,209,0
ALC-0002158,WO-2025-000359,MAT-00747,225,225,0
ALC-0002159,WO-2025-000359,MAT-00130,164,164,0
ALC-0002160,WO-2025-000359,MAT-00965,220,220,0
ALC-0002161,WO-2025-000360,MAT-00599,171,171,0
ALC-0002162,WO-2025-000360,MAT-00794,200,200,0
ALC-0002163,WO-2025-000360,MAT-00882,92,92,0
ALC-0002164,WO-2025-000360,MAT-00482,165,165,0
ALC-0002165,WO-2025-000360,MAT-00852,83,83,0
ALC-0002166,WO-2025-000360,MAT-00615,64,64,0
ALC-0002167,WO-2025-000360,MAT-00644,99,99,0
ALC-0002168,WO-2025-000361,MAT-00156,1348,1348,0
ALC-0002169,WO-2025-000361,MAT-00487,2439,2439,0
ALC-0002170,WO-2025-000361,MAT-00266,688,688,0
ALC-0002171,WO-2025-000361,MAT-00807,1695,1695,0
ALC-0002172,WO-2025-000361,MAT-01030,1438,1438,0
ALC-0002173,WO-2025-000362,MAT-01082,905,905,0
ALC-0002174,WO-2025-000362,MAT-00785,352,352,0
ALC-0002175,WO-2025-000362,MAT-00600,1073,1073,0
ALC-0002176,WO-2025-000362,MAT-00008,766,766,0
ALC-0002177,WO-2025-000362,MAT-00137,660,660,0
ALC-0002178,WO-2025-000362,MAT-01127,1119,1119,0
ALC-0002179,WO-2025-000362,MAT-01120,478,478,0
ALC-0002180,WO-2025-000362,MAT-00412,704,704,0
ALC-0002181,WO-2025-000363,MAT-00533,1477,1477,0
ALC-0002182,WO-2025-000363,MAT-00271,1153,1153,0
ALC-0002183,WO-2025-000363,MAT-00583,1022,1022,0
ALC-0002184,WO-2025-000363,MAT-00574,1510,1510,0
ALC-0002185,WO-2025-000363,MAT-00586,2176,2176,0
ALC-0002186,WO-2025-000363,MAT-00290,1318,1318,0
ALC-0002187,WO-2025-000363,MAT-00239,2107,2107,0
ALC-0002188,WO-2025-000364,MAT-00770,1699,1699,0
ALC-0002189,WO-2025-000364,MAT-01190,1663,1663,0
ALC-0002190,WO-2025-000364,MAT-00349,2005,2005,0
ALC-0002191,WO-2025-000364,MAT-00901,1754,1754,0
ALC-0002192,WO-2025-000364,MAT-00641,1904,1904,0
ALC-0002193,WO-2025-000364,MAT-00340,640,640,0
ALC-0002194,WO-2025-000364,MAT-00261,2425,2425,0
ALC-0002195,WO-2025-000365,MAT-01081,120,120,0
ALC-0002196,WO-2025-000365,MAT-00225,57,57,0
ALC-0002197,WO-2025-000365,MAT-00750,188,188,0
ALC-0002198,WO-2025-000365,MAT-01064,142,142,0
ALC-0002199,WO-2025-000366,MAT-00086,387,387,0
ALC-0002200,WO-2025-000366,MAT-00774,165,165,0
ALC-0002201,WO-2025-000366,MAT-00749,323,323,0
ALC-0002202,WO-2025-000366,MAT-00444,253,253,0
ALC-0002203,WO-2025-000366,MAT-00245,410,410,0
ALC-0002204,WO-2025-000367,MAT-00967,186,186,0
ALC-0002205,WO-2025-000367,MAT-00769,197,197,0
ALC-0002206,WO-2025-000367,MAT-00365,223,223,0
ALC-0002207,WO-2025-000367,MAT-00709,109,109,0
ALC-0002208,WO-2025-000367,MAT-01108,181,181,0
ALC-0002209,WO-2025-000367,MAT-00002,63,63,0
ALC-0002210,WO-2025-000368,MAT-00664,1928,1928,0
ALC-0002211,WO-2025-000368,MAT-00379,825,825,0
ALC-0002212,WO-2025-000368,MAT-00909,1420,1420,0
ALC-0002213,WO-2025-000368,MAT-00553,2250,2250,0
ALC-0002214,WO-2025-000368,MAT-00592,1246,1246,0
ALC-0002215,WO-2025-000369,MAT-00680,1421,1421,0
ALC-0002216,WO-2025-000369,MAT-00784,3107,3107,0
ALC-0002217,WO-2025-000369,MAT-00848,4135,4135,0
ALC-0002218,WO-2025-000369,MAT-00127,2014,2014,0
ALC-0002219,WO-2025-000369,MAT-00298,2596,2596,0
ALC-0002220,WO-2025-000370,MAT-01031,298,298,0
ALC-0002221,WO-2025-000370,MAT-00814,1198,1198,0
ALC-0002222,WO-2025-000370,MAT-00388,274,274,0
ALC-0002223,WO-2025-000370,MAT-00902,756,756,0
ALC-0002224,WO-2025-000371,MAT-00665,1942,1942,0
ALC-0002225,WO-2025-000371,MAT-00900,1626,1626,0
ALC-0002226,WO-2025-000371,MAT-01165,1047,1047,0
ALC-0002227,WO-2025-000371,MAT-00673,1990,1990,0
ALC-0002228,WO-2025-000371,MAT-00779,3670,3670,0
ALC-0002229,WO-2025-000371,MAT-00749,2327,2327,0
ALC-0002230,WO-2025-000371,MAT-00633,1641,1641,0
ALC-0002231,WO-2025-000371,MAT-00150,1063,1063,0
ALC-0002232,WO-2025-000372,MAT-00543,52,52,0
ALC-0002233,WO-2025-000372,MAT-00946,184,184,0
ALC-0002234,WO-2025-000372,MAT-00715,84,84,0
ALC-0002235,WO-2025-000372,MAT-00730,175,175,0
ALC-0002236,WO-2025-000372,MAT-00072,160,160,0
ALC-0002237,WO-2025-000373,MAT-00714,271,271,0
ALC-0002238,WO-2025-000373,MAT-00322,473,473,0
ALC-0002239,WO-2025-000373,MAT-00295,320,320,0
ALC-0002240,WO-2025-000373,MAT-01076,369,369,0
ALC-0002241,WO-2025-000374,MAT-00845,1207,1207,0
ALC-0002242,WO-2025-000374,MAT-01110,952,952,0
ALC-0002243,WO-2025-000374,MAT-00259,1077,1077,0
ALC-0002244,WO-2025-000374,MAT-00145,341,341,0
ALC-0002245,WO-2025-000374,MAT-00344,262,262,0
ALC-0002246,WO-2025-000374,MAT-00125,495,495,0
ALC-0002247,WO-2025-000374,MAT-00107,805,805,0
ALC-0002248,WO-2025-000375,MAT-01050,89,89,0
ALC-0002249,WO-2025-000375,MAT-00355,88,88,0
ALC-0002250,WO-2025-000375,MAT-01121,121,121,0
ALC-0002251,WO-2025-000375,MAT-00395,103,103,0
ALC-0002252,WO-2025-000375,MAT-00846,186,186,0
ALC-0002253,WO-2025-000375,MAT-00405,95,95,0
ALC-0002254,WO-2025-000376,MAT-00773,129,129,0
ALC-0002255,WO-2025-000376,MAT-01126,62,62,0
ALC-0002256,WO-2025-000376,MAT-00857,146,146,0
ALC-0002257,WO-2025-000376,MAT-00637,162,162,0
ALC-0002258,WO-2025-000376,MAT-00801,229,229,0
ALC-0002259,WO-2025-000376,MAT-00649,191,191,0
ALC-0002260,WO-2025-000376,MAT-00621,64,64,0
ALC-0002261,WO-2025-000377,MAT-00904,992,992,0
ALC-0002262,WO-2025-000377,MAT-00398,1042,1042,0
ALC-0002263,WO-2025-000377,MAT-00523,907,907,0
ALC-0002264,WO-2025-000377,MAT-00395,1068,1068,0
ALC-0002265,WO-2025-000377,MAT-00183,444,444,0
ALC-0002266,WO-2025-000377,MAT-01097,1226,1226,0
ALC-0002267,WO-2025-000377,MAT-00782,816,816,0
ALC-0002268,WO-2025-000377,MAT-00208,471,471,0
ALC-0002269,WO-2025-000378,MAT-00657,1028,1028,0
ALC-0002270,WO-2025-000378,MAT-00112,2413,2413,0
ALC-0002271,WO-2025-000378,MAT-01088,3503,3503,0
ALC-0002272,WO-2025-000378,MAT-00990,3790,3790,0
ALC-0002273,WO-2025-000378,MAT-00105,1345,1345,0
ALC-0002274,WO-2025-000378,MAT-00749,1091,1091,0
ALC-0002275,WO-2025-000378,MAT-00807,3676,3676,0
ALC-0002276,WO-2025-000378,MAT-00249,3919,3919,0
ALC-0002277,WO-2025-000379,MAT-00664,2389,2389,0
ALC-0002278,WO-2025-000379,MAT-01189,3498,3498,0
ALC-0002279,WO-2025-000379,MAT-00349,2296,2296,0
