po_id,po_number,supplier_id,factory_id,warehouse_id,order_date,promised_delivery_date,status,total_amount,currency,created_at
PO-2025-00946,PO-000946,SUP-0017,FAC-US-01,WH-US-RAW-01,2025-10-01,2025-11-20,DELIVERED,58156.43,USD,2025-10-01T00:00:00
PO-2025-00947,PO-000947,SUP-0031,FAC-APAC-01,WH-APAC-RAW-01,2025-11-11,2026-01-12,DELIVERED,72384.51,USD,2025-11-11T00:00:00
PO-2025-00948,PO-000948,SUP-0089,FAC-US-01,WH-US-RAW-01,2025-11-05,2025-11-20,CANCELLED,37368.82,USD,2025-11-05T00:00:00
PO-2025-00949,PO-000949,SUP-0005,FAC-MX-01,WH-MX-RAW-01,2025-11-30,2025-12-19,OVERDUE,16569.09,USD,2025-11-30T00:00:00
PO-2025-00950,PO-000950,SUP-0049,FAC-APAC-01,WH-APAC-RAW-01,2026-03-03,2026-03-23,DELIVERED,5675.45,USD,2026-03-03T00:00:00
PO-2025-00951,PO-000951,SUP-0117,FAC-US-01,WH-US-RAW-01,2026-05-16,2026-06-17,PENDING,64221.08,USD,2026-05-16T00:00:00
PO-2025-00952,PO-000952,SUP-0001,FAC-APAC-01,WH-APAC-RAW-01,2025-10-08,2025-12-06,DELIVERED,41231.67,USD,2025-10-08T00:00:00
PO-2025-00953,PO-000953,SUP-0095,FAC-MX-01,WH-MX-RAW-01,2026-02-16,2026-03-01,DELIVERED,7425.05,USD,2026-02-16T00:00:00
PO-2025-00954,PO-000954,SUP-0062,FAC-US-01,WH-US-RAW-01,2026-01-24,2026-02-28,DELIVERED,345801.7,USD,2026-01-24T00:00:00
PO-2025-00955,PO-000955,SUP-0118,FAC-EU-01,WH-EU-RAW-01,2025-11-29,2025-12-27,DELIVERED,103370.96,USD,2025-11-29T00:00:00
PO-2025-00956,PO-000956,SUP-0112,FAC-EU-01,WH-EU-RAW-01,2026-04-23,2026-05-12,PENDING,37484.58,USD,2026-04-23T00:00:00
PO-2025-00957,PO-000957,SUP-0012,FAC-APAC-01,WH-APAC-RAW-01,2025-07-16,2025-08-04,CANCELLED,208200.12,USD,2025-07-16T00:00:00
PO-2025-00958,PO-000958,SUP-0004,FAC-EU-01,WH-EU-RAW-01,2025-05-26,2025-06-21,DELIVERED,64502.18,USD,2025-05-26T00:00:00
PO-2025-00959,PO-000959,SUP-0086,FAC-MX-01,WH-MX-RAW-01,2026-02-26,2026-03-06,CANCELLED,8995.18,USD,2026-02-26T00:00:00
PO-2025-00960,PO-000960,SUP-0083,FAC-EU-01,WH-EU-RAW-01,2025-10-19,2025-11-19,DELIVERED,1037.21,USD,2025-10-19T00:00:00
PO-2025-00961,PO-000961,SUP-0012,FAC-US-01,WH-US-RAW-01,2026-02-23,2026-03-14,DELIVERED,13980.36,USD,2026-02-23T00:00:00
PO-2025-00962,PO-000962,SUP-0049,FAC-EU-01,WH-EU-RAW-01,2026-03-16,2026-04-05,DELIVERED,39025.51,USD,2026-03-16T00:00:00
PO-2025-00963,PO-000963,SUP-0013,FAC-EU-01,WH-EU-RAW-01,2025-04-20,2025-05-11,OVERDUE,17832.19,USD,2025-04-20T00:00:00
PO-2025-00964,PO-000964,SUP-0001,FAC-MX-01,WH-MX-RAW-01,2026-03-11,2026-05-06,IN_TRANSIT,19079.37,USD,2026-03-11T00:00:00
PO-2025-00965,PO-000965,SUP-0046,FAC-MX-01,WH-MX-RAW-01,2025-10-22,2025-11-21,DELIVERED,6664.8,USD,2025-10-22T00:00:00
PO-2025-00966,PO-000966,SUP-0046,FAC-EU-01,WH-EU-RAW-01,2025-11-10,2025-12-11,DELIVERED,4772.79,USD,2025-11-10T00:00:00
PO-2025-00967,PO-000967,SUP-0110,FAC-EU-01,WH-EU-RAW-01,2025-12-14,2025-12-27,DELIVERED,95581.55,USD,2025-12-14T00:00:00
PO-2025-00968,PO-000968,SUP-0082,FAC-US-01,WH-US-RAW-01,2026-04-03,2026-06-07,IN_TRANSIT,31937.8,USD,2026-04-03T00:00:00
PO-2025-00969,PO-000969,SUP-0093,FAC-US-01,WH-US-RAW-01,2025-03-02,2025-04-16,DELIVERED,47366.16,USD,2025-03-02T00:00:00
PO-2025-00970,PO-000970,SUP-0007,FAC-APAC-01,WH-APAC-RAW-01,2025-10-31,2025-11-24,DELIVERED,415.35,USD,2025-10-31T00:00:00
PO-2025-00971,PO-000971,SUP-0117,FAC-MX-01,WH-MX-RAW-01,2025-12-31,2026-01-30,OVERDUE,27635.68,USD,2025-12-31T00:00:00
PO-2025-00972,PO-000972,SUP-0116,FAC-EU-01,WH-EU-RAW-01,2026-01-11,2026-01-23,DELIVERED,194403.24,USD,2026-01-11T00:00:00
PO-2025-00973,PO-000973,SUP-0100,FAC-APAC-01,WH-APAC-RAW-01,2026-01-02,2026-01-14,OVERDUE,24128.1,USD,2026-01-02T00:00:00
PO-2025-00974,PO-000974,SUP-0081,FAC-US-01,WH-US-RAW-01,2025-06-11,2025-07-13,DELIVERED,16036.65,USD,2025-06-11T00:00:00
PO-2025-00975,PO-000975,SUP-0077,FAC-US-01,WH-US-RAW-01,2025-08-29,2025-09-18,DELIVERED,13481.52,USD,2025-08-29T00:00:00
PO-2025-00976,PO-000976,SUP-0003,FAC-MX-01,WH-MX-RAW-01,2025-09-21,2025-10-09,DELIVERED,9187.9,USD,2025-09-21T00:00:00
PO-2025-00977,PO-000977,SUP-0013,FAC-US-01,WH-US-RAW-01,2026-02-07,2026-02-28,OVERDUE,16609.74,USD,2026-02-07T00:00:00
PO-2025-00978,PO-000978,SUP-0016,FAC-MX-01,WH-MX-RAW-01,2025-08-20,2025-09-13,DELIVERED,4212.37,USD,2025-08-20T00:00:00
PO-2025-00979,PO-000979,SUP-0023,FAC-US-01,WH-US-RAW-01,2025-07-21,2025-08-05,DELIVERED,14091.66,USD,2025-07-21T00:00:00
PO-2025-00980,PO-000980,SUP-0031,FAC-EU-01,WH-EU-RAW-01,2026-04-24,2026-06-28,PENDING,29769.3,USD,2026-04-24T00:00:00
PO-2025-00981,PO-000981,SUP-0031,FAC-APAC-01,WH-APAC-RAW-01,2025-02-11,2025-04-12,DELIVERED,8875.0,USD,2025-02-11T00:00:00
PO-2025-00982,PO-000982,SUP-0045,FAC-APAC-01,WH-APAC-RAW-01,2026-06-14,2026-06-26,PENDING,7772.0,USD,2026-06-14T00:00:00
PO-2025-00983,PO-000983,SUP-0001,FAC-MX-01,WH-MX-RAW-01,2025-12-28,2026-02-25,DELIVERED,74334.6,USD,2025-12-28T00:00:00
PO-2025-00984,PO-000984,SUP-0052,FAC-APAC-01,WH-APAC-RAW-01,2026-02-16,2026-03-12,DELIVERED,332442.2,USD,2026-02-16T00:00:00
PO-2025-00985,PO-000985,SUP-0004,FAC-US-01,WH-US-RAW-01,2025-08-27,2025-09-26,DELIVERED,100178.91,USD,2025-08-27T00:00:00
PO-2025-00986,PO-000986,SUP-0067,FAC-MX-01,WH-MX-RAW-01,2025-02-22,2025-03-11,DELIVERED,1464717.15,USD,2025-02-22T00:00:00
PO-2025-00987,PO-000987,SUP-0099,FAC-MX-01,WH-MX-RAW-01,2026-01-15,2026-01-26,DELIVERED,63722.72,USD,2026-01-15T00:00:00
PO-2025-00988,PO-000988,SUP-0114,FAC-EU-01,WH-EU-RAW-01,2026-02-18,2026-03-12,DELIVERED,6573.05,USD,2026-02-18T00:00:00
PO-2025-00989,PO-000989,SUP-0039,FAC-EU-01,WH-EU-RAW-01,2026-01-16,2026-02-17,DELIVERED,7230.38,USD,2026-01-16T00:00:00
PO-2025-00990,PO-000990,SUP-0086,FAC-APAC-01,WH-APAC-RAW-01,2025-06-16,2025-06-26,DELIVERED,487.2,USD,2025-06-16T00:00:00
PO-2025-00991,PO-000991,SUP-0095,FAC-EU-01,WH-EU-RAW-01,2026-01-20,2026-02-01,DELIVERED,67502.82,USD,2026-01-20T00:00:00
PO-2025-00992,PO-000992,SUP-0060,FAC-US-01,WH-US-RAW-01,2026-01-26,2026-02-24,DELIVERED,19477.99,USD,2026-01-26T00:00:00
PO-2025-00993,PO-000993,SUP-0012,FAC-EU-01,WH-EU-RAW-01,2025-12-23,2026-01-05,DELIVERED,71752.44,USD,2025-12-23T00:00:00
PO-2025-00994,PO-000994,SUP-0105,FAC-EU-01,WH-EU-RAW-01,2026-01-25,2026-02-14,DELIVERED,869.4,USD,2026-01-25T00:00:00
PO-2025-00995,PO-000995,SUP-0003,FAC-US-01,WH-US-RAW-01,2026-02-23,2026-03-20,DELIVERED,732.96,USD,2026-02-23T00:00:00
PO-2025-00996,PO-000996,SUP-0065,FAC-MX-01,WH-MX-RAW-01,2025-12-11,2026-01-16,CANCELLED,2729.76,USD,2025-12-11T00:00:00
PO-2025-00997,PO-000997,SUP-0092,FAC-APAC-01,WH-APAC-RAW-01,2025-05-11,2025-05-28,DELIVERED,11084.95,USD,2025-05-11T00:00:00
PO-2025-00998,PO-000998,SUP-0059,FAC-US-01,WH-US-RAW-01,2025-11-03,2026-01-05,DELIVERED,461894.77,USD,2025-11-03T00:00:00
PO-2025-00999,PO-000999,SUP-0098,FAC-US-01,WH-US-RAW-01,2025-05-03,2025-05-31,OVERDUE,16770.74,USD,2025-05-03T00:00:00
PO-2025-01000,PO-001000,SUP-0097,FAC-US-01,WH-US-RAW-01,2025-10-08,2025-11-09,DELIVERED,67195.86,USD,2025-10-08T00:00:00
PO-2025-01001,PO-001001,SUP-0084,FAC-EU-01,WH-EU-RAW-01,2025-10-08,2025-11-03,DELIVERED,13320.49,USD,2025-10-08T00:00:00
PO-2025-01002,PO-001002,SUP-0105,FAC-APAC-01,WH-APAC-RAW-01,2025-04-23,2025-05-11,DELIVERED,47869.5,USD,2025-04-23T00:00:00
PO-2025-01003,PO-001003,SUP-0008,FAC-MX-01,WH-MX-RAW-01,2025-09-17,2025-10-17,DELIVERED,56248.88,USD,2025-09-17T00:00:00
PO-2025-01004,PO-001004,SUP-0110,FAC-MX-01,WH-MX-RAW-01,2025-05-27,2025-06-14,DELIVERED,3802.68,USD,2025-05-27T00:00:00
PO-2025-01005,PO-001005,SUP-0091,FAC-US-01,WH-US-RAW-01,2026-02-08,2026-02-24,DELIVERED,22656.0,USD,2026-02-08T00:00:00
PO-2025-01006,PO-001006,SUP-0092,FAC-MX-01,WH-MX-RAW-01,2026-04-17,2026-05-07,PENDING,191212.24,USD,2026-04-17T00:00:00
PO-2025-01007,PO-001007,SUP-0086,FAC-MX-01,WH-MX-RAW-01,2025-04-29,2025-05-09,DELIVERED,423906.84,USD,2025-04-29T00:00:00
PO-2025-01008,PO-001008,SUP-0060,FAC-US-01,WH-US-RAW-01,2026-04-22,2026-05-18,PENDING,83039.58,USD,2026-04-22T00:00:00
PO-2025-01009,PO-001009,SUP-0097,FAC-EU-01,WH-EU-RAW-01,2025-11-14,2025-12-19,DELIVERED,85713.23,USD,2025-11-14T00:00:00
PO-2025-01010,PO-001010,SUP-0037,FAC-APAC-01,WH-APAC-RAW-01,2025-08-29,2025-09-21,DELIVERED,73238.06,USD,2025-08-29T00:00:00
PO-2025-01011,PO-001011,SUP-0089,FAC-EU-01,WH-EU-RAW-01,2025-05-02,2025-05-22,DELIVERED,22559.01,USD,2025-05-02T00:00:00
PO-2025-01012,PO-001012,SUP-0113,FAC-EU-01,WH-EU-RAW-01,2025-11-07,2025-11-29,DELIVERED,10734.67,USD,2025-11-07T00:00:00
PO-2025-01013,PO-001013,SUP-0016,FAC-APAC-01,WH-APAC-RAW-01,2026-02-03,2026-02-25,DELIVERED,48124.5,USD,2026-02-03T00:00:00
PO-2025-01014,PO-001014,SUP-0059,FAC-EU-01,WH-EU-RAW-01,2026-01-06,2026-03-06,DELIVERED,5972.52,USD,2026-01-06T00:00:00
PO-2025-01015,PO-001015,SUP-0056,FAC-APAC-01,WH-APAC-RAW-01,2025-04-09,2025-04-30,DELIVERED,305864.73,USD,2025-04-09T00:00:00
PO-2025-01016,PO-001016,SUP-0112,FAC-MX-01,WH-MX-RAW-01,2025-04-29,2025-05-15,DELIVERED,38163.4,USD,2025-04-29T00:00:00
PO-2025-01017,PO-001017,SUP-0082,FAC-MX-01,WH-MX-RAW-01,2025-10-06,2025-12-09,DELIVERED,299554.23,USD,2025-10-06T00:00:00
PO-2025-01018,PO-001018,SUP-0099,FAC-MX-01,WH-MX-RAW-01,2025-08-27,2025-09-07,DELIVERED,135624.61,USD,2025-08-27T00:00:00
PO-2025-01019,PO-001019,SUP-0013,FAC-MX-01,WH-MX-RAW-01,2025-07-31,2025-08-22,DELIVERED,1229367.47,USD,2025-07-31T00:00:00
PO-2025-01020,PO-001020,SUP-0012,FAC-EU-01,WH-EU-RAW-01,2025-08-21,2025-09-05,DELIVERED,185112.11,USD,2025-08-21T00:00:00
PO-2025-01021,PO-001021,SUP-0117,FAC-MX-01,WH-MX-RAW-01,2026-02-07,2026-03-11,DELIVERED,21012.0,USD,2026-02-07T00:00:00
PO-2025-01022,PO-001022,SUP-0001,FAC-APAC-01,WH-APAC-RAW-01,2026-04-05,2026-06-01,IN_TRANSIT,93992.0,USD,2026-04-05T00:00:00
PO-2025-01023,PO-001023,SUP-0004,FAC-APAC-01,WH-APAC-RAW-01,2025-10-07,2025-11-05,DELIVERED,4133.64,USD,2025-10-07T00:00:00
PO-2025-01024,PO-001024,SUP-0008,FAC-US-01,WH-US-RAW-01,2026-03-23,2026-04-24,IN_TRANSIT,258660.0,USD,2026-03-23T00:00:00
PO-2025-01025,PO-001025,SUP-0056,FAC-MX-01,WH-MX-RAW-01,2025-09-07,2025-09-24,DELIVERED,35081.95,USD,2025-09-07T00:00:00
PO-2025-01026,PO-001026,SUP-0066,FAC-US-01,WH-US-RAW-01,2025-10-31,2025-11-22,DELIVERED,6668.61,USD,2025-10-31T00:00:00
PO-2025-01027,PO-001027,SUP-0105,FAC-MX-01,WH-MX-RAW-01,2025-07-28,2025-08-18,DELIVERED,72458.9,USD,2025-07-28T00:00:00
PO-2025-01028,PO-001028,SUP-0082,FAC-MX-01,WH-MX-RAW-01,2025-12-18,2026-02-23,DELIVERED,80278.22,USD,2025-12-18T00:00:00
PO-2025-01029,PO-001029,SUP-0019,FAC-APAC-01,WH-APAC-RAW-01,2026-05-14,2026-05-29,PENDING,3521.07,USD,2026-05-14T00:00:00
PO-2025-01030,PO-001030,SUP-0096,FAC-US-01,WH-US-RAW-01,2025-12-08,2025-12-23,DELIVERED,106509.7,USD,2025-12-08T00:00:00
PO-2025-01031,PO-001031,SUP-0117,FAC-APAC-01,WH-APAC-RAW-01,2025-09-20,2025-10-21,DELIVERED,527210.01,USD,2025-09-20T00:00:00
PO-2025-01032,PO-001032,SUP-0036,FAC-MX-01,WH-MX-RAW-01,2025-12-20,2025-12-30,OVERDUE,26894.96,USD,2025-12-20T00:00:00
PO-2025-01033,PO-001033,SUP-0031,FAC-US-01,WH-US-RAW-01,2025-06-04,2025-08-09,DELIVERED,209301.95,USD,2025-06-04T00:00:00
PO-2025-01034,PO-001034,SUP-0103,FAC-APAC-01,WH-APAC-RAW-01,2026-03-14,2026-05-02,IN_TRANSIT,6006.15,USD,2026-03-14T00:00:00
PO-2025-01035,PO-001035,SUP-0044,FAC-US-01,WH-US-RAW-01,2025-11-08,2026-01-03,DELIVERED,75863.81,USD,2025-11-08T00:00:00
PO-2025-01036,PO-001036,SUP-0073,FAC-EU-01,WH-EU-RAW-01,2025-10-22,2025-11-24,DELIVERED,58276.68,USD,2025-10-22T00:00:00
PO-2025-01037,PO-001037,SUP-0101,FAC-US-01,WH-US-RAW-01,2025-12-03,2026-01-02,DELIVERED,13239.42,USD,2025-12-03T00:00:00
PO-2025-01038,PO-001038,SUP-0044,FAC-APAC-01,WH-APAC-RAW-01,2025-12-14,2026-02-04,DELIVERED,4544.1,USD,2025-12-14T00:00:00
PO-2025-01039,PO-001039,SUP-0068,FAC-US-01,WH-US-RAW-01,2025-04-28,2025-05-18,DELIVERED,277882.48,USD,2025-04-28T00:00:00
PO-2025-01040,PO-001040,SUP-0059,FAC-MX-01,WH-MX-RAW-01,2025-12-30,2026-03-01,DELIVERED,60110.13,USD,2025-12-30T00:00:00
PO-2025-01041,PO-001041,SUP-0087,FAC-APAC-01,WH-APAC-RAW-01,2025-08-05,2025-08-24,DELIVERED,114120.63,USD,2025-08-05T00:00:00
PO-2025-01042,PO-001042,SUP-0093,FAC-APAC-01,WH-APAC-RAW-01,2026-01-08,2026-02-25,DELIVERED,10396.74,USD,2026-01-08T00:00:00
PO-2025-01043,PO-001043,SUP-0084,FAC-EU-01,WH-EU-RAW-01,2026-02-14,2026-03-11,DELIVERED,7431.62,USD,2026-02-14T00:00:00
PO-2025-01044,PO-001044,SUP-0083,FAC-MX-01,WH-MX-RAW-01,2026-02-07,2026-03-12,DELIVERED,72296.64,USD,2026-02-07T00:00:00
PO-2025-01045,PO-001045,SUP-0109,FAC-APAC-01,WH-APAC-RAW-01,2025-11-23,2025-12-07,DELIVERED,435298.55,USD,2025-11-23T00:00:00
PO-2025-01046,PO-001046,SUP-0094,FAC-APAC-01,WH-APAC-RAW-01,2025-11-13,2025-11-23,DELIVERED,135971.44,USD,2025-11-13T00:00:00
PO-2025-01047,PO-001047,SUP-0120,FAC-US-01,WH-US-RAW-01,2025-06-16,2025-07-14,DELIVERED,9754.92,USD,2025-06-16T00:00:00
PO-2025-01048,PO-001048,SUP-0026,FAC-US-01,WH-US-RAW-01,2026-01-28,2026-03-02,OVERDUE,13746.72,USD,2026-01-28T00:00:00
PO-2025-01049,PO-001049,SUP-0117,FAC-APAC-01,WH-APAC-RAW-01,2025-08-17,2025-09-14,DELIVERED,1808.58,USD,2025-08-17T00:00:00
PO-2025-01050,PO-001050,SUP-0024,FAC-MX-01,WH-MX-RAW-01,2025-11-06,2025-11-19,DELIVERED,26824.05,USD,2025-11-06T00:00:00
PO-2025-01051,PO-001051,SUP-0001,FAC-APAC-01,WH-APAC-RAW-01,2025-08-23,2025-10-23,OVERDUE,63823.6,USD,2025-08-23T00:00:00
PO-2025-01052,PO-001052,SUP-0016,FAC-EU-01,WH-EU-RAW-01,2025-06-10,2025-07-03,DELIVERED,349358.76,USD,2025-06-10T00:00:00
PO-2025-01053,PO-001053,SUP-0036,FAC-EU-01,WH-EU-RAW-01,2025-12-15,2025-12-28,OVERDUE,99491.07,USD,2025-12-15T00:00:00
PO-2025-01054,PO-001054,SUP-0115,FAC-US-01,WH-US-RAW-01,2025-04-13,2025-05-15,DELIVERED,1553.28,USD,2025-04-13T00:00:00
PO-2025-01055,PO-001055,SUP-0023,FAC-APAC-01,WH-APAC-RAW-01,2026-01-19,2026-01-29,CANCELLED,1014.26,USD,2026-01-19T00:00:00
PO-2025-01056,PO-001056,SUP-0012,FAC-EU-01,WH-EU-RAW-01,2025-09-05,2025-09-20,DELIVERED,63306.0,USD,2025-09-05T00:00:00
PO-2025-01057,PO-001057,SUP-0008,FAC-MX-01,WH-MX-RAW-01,2025-01-06,2025-02-09,DELIVERED,328198.97,USD,2025-01-06T00:00:00
PO-2025-01058,PO-001058,SUP-0107,FAC-MX-01,WH-MX-RAW-01,2025-11-11,2025-11-30,DELIVERED,11011.92,USD,2025-11-11T00:00:00
PO-2025-01059,PO-001059,SUP-0040,FAC-EU-01,WH-EU-RAW-01,2025-04-06,2025-04-27,CANCELLED,139545.36,USD,2025-04-06T00:00:00
PO-2025-01060,PO-001060,SUP-0042,FAC-EU-01,WH-EU-RAW-01,2025-08-19,2025-09-11,DELIVERED,292297.32,USD,2025-08-19T00:00:00
PO-2025-01061,PO-001061,SUP-0039,FAC-APAC-01,WH-APAC-RAW-01,2026-01-06,2026-02-04,DELIVERED,104081.56,USD,2026-01-06T00:00:00
PO-2025-01062,PO-001062,SUP-0118,FAC-US-01,WH-US-RAW-01,2025-04-21,2025-05-24,DELIVERED,35615.24,USD,2025-04-21T00:00:00
PO-2025-01063,PO-001063,SUP-0052,FAC-MX-01,WH-MX-RAW-01,2026-02-20,2026-03-20,DELIVERED,21724.8,USD,2026-02-20T00:00:00
PO-2025-01064,PO-001064,SUP-0072,FAC-EU-01,WH-EU-RAW-01,2025-01-28,2025-03-22,DELIVERED,5944.92,USD,2025-01-28T00:00:00
PO-2025-01065,PO-001065,SUP-0001,FAC-APAC-01,WH-APAC-RAW-01,2025-08-07,2025-10-05,DELIVERED,63821.85,USD,2025-08-07T00:00:00
PO-2025-01066,PO-001066,SUP-0114,FAC-MX-01,WH-MX-RAW-01,2026-01-16,2026-02-02,OVERDUE,777.4,USD,2026-01-16T00:00:00
PO-2025-01067,PO-001067,SUP-0056,FAC-MX-01,WH-MX-RAW-01,2025-09-05,2025-09-20,DELIVERED,65031.62,USD,2025-09-05T00:00:00
PO-2025-01068,PO-001068,SUP-0109,FAC-MX-01,WH-MX-RAW-01,2025-05-21,2025-06-03,DELIVERED,4335.66,USD,2025-05-21T00:00:00
PO-2025-01069,PO-001069,SUP-0069,FAC-US-01,WH-US-RAW-01,2025-09-21,2025-10-15,DELIVERED,157130.91,USD,2025-09-21T00:00:00
PO-2025-01070,PO-001070,SUP-0019,FAC-APAC-01,WH-APAC-RAW-01,2025-08-17,2025-09-01,DELIVERED,69587.1,USD,2025-08-17T00:00:00
PO-2025-01071,PO-001071,SUP-0119,FAC-APAC-01,WH-APAC-RAW-01,2026-02-22,2026-03-23,DELIVERED,52533.32,USD,2026-02-22T00:00:00
PO-2025-01072,PO-001072,SUP-0021,FAC-EU-01,WH-EU-RAW-01,2025-09-03,2025-09-29,DELIVERED,2478.3,USD,2025-09-03T00:00:00
PO-2025-01073,PO-001073,SUP-0021,FAC-EU-01,WH-EU-RAW-01,2026-02-01,2026-02-27,DELIVERED,4331.25,USD,2026-02-01T00:00:00
PO-2025-01074,PO-001074,SUP-0043,FAC-APAC-01,WH-APAC-RAW-01,2026-03-15,2026-04-13,DELIVERED,56888.73,USD,2026-03-15T00:00:00
PO-2025-01075,PO-001075,SUP-0031,FAC-EU-01,WH-EU-RAW-01,2025-10-17,2025-12-21,DELIVERED,21924.32,USD,2025-10-17T00:00:00
PO-2025-01076,PO-001076,SUP-0089,FAC-APAC-01,WH-APAC-RAW-01,2026-03-25,2026-04-15,OVERDUE,37873.17,USD,2026-03-25T00:00:00
PO-2025-01077,PO-001077,SUP-0001,FAC-US-01,WH-US-RAW-01,2025-09-27,2025-11-27,DELIVERED,57963.19,USD,2025-09-27T00:00:00
PO-2025-01078,PO-001078,SUP-0083,FAC-US-01,WH-US-RAW-01,2026-04-29,2026-05-27,PENDING,26334.88,USD,2026-04-29T00:00:00
PO-2025-01079,PO-001079,SUP-0022,FAC-APAC-01,WH-APAC-RAW-01,2025-05-12,2025-05-29,DELIVERED,5538.24,USD,2025-05-12T00:00:00
PO-2025-01080,PO-001080,SUP-0105,FAC-APAC-01,WH-APAC-RAW-01,2025-12-31,2026-01-22,CANCELLED,149888.7,USD,2025-12-31T00:00:00
PO-2025-01081,PO-001081,SUP-0074,FAC-EU-01,WH-EU-RAW-01,2025-11-05,2025-11-26,DELIVERED,3078.88,USD,2025-11-05T00:00:00
PO-2025-01082,PO-001082,SUP-0009,FAC-MX-01,WH-MX-RAW-01,2025-10-01,2025-11-20,DELIVERED,106820.89,USD,2025-10-01T00:00:00
PO-2025-01083,PO-001083,SUP-0068,FAC-MX-01,WH-MX-RAW-01,2025-12-16,2026-01-03,DELIVERED,396615.65,USD,2025-12-16T00:00:00
PO-2025-01084,PO-001084,SUP-0077,FAC-APAC-01,WH-APAC-RAW-01,2026-01-05,2026-01-26,DELIVERED,9081.09,USD,2026-01-05T00:00:00
PO-2025-01085,PO-001085,SUP-0068,FAC-US-01,WH-US-RAW-01,2025-01-30,2025-02-18,DELIVERED,33134.89,USD,2025-01-30T00:00:00
PO-2025-01086,PO-001086,SUP-0040,FAC-APAC-01,WH-APAC-RAW-01,2025-06-29,2025-07-26,DELIVERED,53758.8,USD,2025-06-29T00:00:00
PO-2025-01087,PO-001087,SUP-0015,FAC-EU-01,WH-EU-RAW-01,2026-01-08,2026-03-08,DELIVERED,90674.1,USD,2026-01-08T00:00:00
PO-2025-01088,PO-001088,SUP-0038,FAC-APAC-01,WH-APAC-RAW-01,2025-12-25,2026-01-21,DELIVERED,4026.61,USD,2025-12-25T00:00:00
PO-2025-01089,PO-001089,SUP-0021,FAC-APAC-01,WH-APAC-RAW-01,2026-05-01,2026-05-30,PENDING,7862.01,USD,2026-05-01T00:00:00
PO-2025-01090,PO-001090,SUP-0116,FAC-US-01,WH-US-RAW-01,2026-01-23,2026-02-03,DELIVERED,195892.92,USD,2026-01-23T00:00:00
PO-2025-01091,PO-001091,SUP-0005,FAC-MX-01,WH-MX-RAW-01,2026-04-19,2026-05-14,PENDING,535182.21,USD,2026-04-19T00:00:00
PO-2025-01092,PO-001092,SUP-0094,FAC-APAC-01,WH-APAC-RAW-01,2026-01-05,2026-01-21,DELIVERED,44797.57,USD,2026-01-05T00:00:00
PO-2025-01093,PO-001093,SUP-0080,FAC-MX-01,WH-MX-RAW-01,2025-08-28,2025-09-24,DELIVERED,66574.76,USD,2025-08-28T00:00:00
PO-2025-01094,PO-001094,SUP-0023,FAC-EU-01,WH-EU-RAW-01,2025-05-23,2025-06-03,DELIVERED,1346.52,USD,2025-05-23T00:00:00
PO-2025-01095,PO-001095,SUP-0104,FAC-EU-01,WH-EU-RAW-01,2026-01-30,2026-03-02,DELIVERED,9455.88,USD,2026-01-30T00:00:00
PO-2025-01096,PO-001096,SUP-0065,FAC-APAC-01,WH-APAC-RAW-01,2025-12-19,2026-01-22,DELIVERED,140401.78,USD,2025-12-19T00:00:00
PO-2025-01097,PO-001097,SUP-0043,FAC-MX-01,WH-MX-RAW-01,2025-04-07,2025-05-01,DELIVERED,60023.52,USD,2025-04-07T00:00:00
PO-2025-01098,PO-001098,SUP-0074,FAC-EU-01,WH-EU-RAW-01,2025-09-21,2025-10-16,DELIVERED,9350.8,USD,2025-09-21T00:00:00
PO-2025-01099,PO-001099,SUP-0081,FAC-US-01,WH-US-RAW-01,2026-04-23,2026-05-26,PENDING,8791.6,USD,2026-04-23T00:00:00
PO-2025-01100,PO-001100,SUP-0016,FAC-MX-01,WH-MX-RAW-01,2025-11-07,2025-12-01,DELIVERED,39931.08,USD,2025-11-07T00:00:00
PO-2025-01101,PO-001101,SUP-0083,FAC-MX-01,WH-MX-RAW-01,2025-10-17,2025-11-14,DELIVERED,7790.76,USD,2025-10-17T00:00:00
PO-2025-01102,PO-001102,SUP-0057,FAC-MX-01,WH-MX-RAW-01,2025-10-25,2025-11-14,DELIVERED,93200.3,USD,2025-10-25T00:00:00
PO-2025-01103,PO-001103,SUP-0076,FAC-MX-01,WH-MX-RAW-01,2025-07-20,2025-08-27,DELIVERED,331026.63,USD,2025-07-20T00:00:00
PO-2025-01104,PO-001104,SUP-0074,FAC-US-01,WH-US-RAW-01,2025-09-24,2025-10-14,DELIVERED,182147.16,USD,2025-09-24T00:00:00
PO-2025-01105,PO-001105,SUP-0081,FAC-EU-01,WH-EU-RAW-01,2025-09-25,2025-10-29,DELIVERED,18918.99,USD,2025-09-25T00:00:00
PO-2025-01106,PO-001106,SUP-0008,FAC-MX-01,WH-MX-RAW-01,2025-04-11,2025-05-11,CANCELLED,42585.54,USD,2025-04-11T00:00:00
PO-2025-01107,PO-001107,SUP-0001,FAC-US-01,WH-US-RAW-01,2026-01-25,2026-03-29,DELIVERED,12442.44,USD,2026-01-25T00:00:00
PO-2025-01108,PO-001108,SUP-0049,FAC-APAC-01,WH-APAC-RAW-01,2025-10-11,2025-10-27,DELIVERED,18475.9,USD,2025-10-11T00:00:00
PO-2025-01109,PO-001109,SUP-0049,FAC-MX-01,WH-MX-RAW-01,2026-02-14,2026-03-04,DELIVERED,4522.15,USD,2026-02-14T00:00:00
