movement_id,material_id,warehouse_id,factory_id,movement_date,movement_type,quantity,reference_doc_type,reference_doc_id
MOV-00009869,MAT-00016,WH-US-RAW-01,FAC-US-01,2025-03-20,PRODUCTION_ISSUE,-73,WORK_ORDER,WO-ACT-2680
MOV-00009870,MAT-01171,WH-APAC-FIN-01,FAC-APAC-01,2025-01-30,PRODUCTION_ISSUE,-74,WORK_ORDER,WO-ACT-6497
MOV-00009871,MAT-01145,WH-EU-FIN-01,FAC-EU-01,2025-02-14,PRODUCTION_ISSUE,-17,WORK_ORDER,WO-ACT-1191
MOV-00009872,MAT-00897,WH-US-FIN-01,FAC-US-01,2025-02-11,PRODUCTION_ISSUE,-66,WORK_ORDER,WO-ACT-9091
MOV-00009873,MAT-01133,WH-US-RAW-01,FAC-US-01,2026-05-27,PRODUCTION_ISSUE,-57,WORK_ORDER,WO-ACT-4987
MOV-00009874,MAT-00563,WH-MX-FIN-01,FAC-MX-01,2025-09-02,PRODUCTION_ISSUE,-75,WORK_ORDER,WO-ACT-4925
MOV-00009875,MAT-00125,WH-US-RAW-01,FAC-US-01,2025-08-04,TRANSFER_OUT,-24,TRANSFER_ORDER,TRF-83117
MOV-00009876,MAT-00769,WH-US-FIN-01,FAC-US-01,2026-03-16,PRODUCTION_ISSUE,-24,WORK_ORDER,WO-ACT-3401
MOV-00009877,MAT-00923,WH-APAC-RAW-01,FAC-APAC-01,2025-06-07,TRANSFER_OUT,-45,TRANSFER_ORDER,TRF-97257
MOV-00009878,MAT-00375,WH-MX-FIN-01,FAC-MX-01,2026-03-29,SCRAP,-1,SCRAP_NOTICE,SCR-6828
MOV-00009879,MAT-00054,WH-US-FIN-01,FAC-US-01,2025-08-25,PRODUCTION_ISSUE,-45,WORK_ORDER,WO-ACT-2484
MOV-00009880,MAT-00312,WH-US-FIN-01,FAC-US-01,2025-07-29,TRANSFER_IN,13,TRANSFER_ORDER,TRF-76548
MOV-00009881,MAT-00510,WH-EU-FIN-01,FAC-EU-01,2025-07-18,PRODUCTION_ISSUE,-41,WORK_ORDER,WO-ACT-8077
MOV-00009882,MAT-00296,WH-EU-RAW-01,FAC-EU-01,2026-02-23,SCRAP,-3,SCRAP_NOTICE,SCR-5144
MOV-00009883,MAT-00022,WH-US-RAW-01,FAC-US-01,2025-04-18,SCRAP,-5,SCRAP_NOTICE,SCR-3772
MOV-00009884,MAT-00742,WH-US-FIN-01,FAC-US-01,2025-10-16,TRANSFER_IN,25,TRANSFER_ORDER,TRF-81977
MOV-00009885,MAT-00411,WH-EU-FIN-01,FAC-EU-01,2025-08-06,PRODUCTION_ISSUE,-10,WORK_ORDER,WO-ACT-8302
MOV-00009886,MAT-00874,WH-EU-RAW-01,FAC-EU-01,2026-06-14,PRODUCTION_ISSUE,-49,WORK_ORDER,WO-ACT-7679
MOV-00009887,MAT-00039,WH-APAC-FIN-01,FAC-APAC-01,2025-05-21,SCRAP,-5,SCRAP_NOTICE,SCR-6117
MOV-00009888,MAT-00021,WH-APAC-RAW-01,FAC-APAC-01,2026-05-25,SCRAP,-8,SCRAP_NOTICE,SCR-2782
MOV-00009889,MAT-00037,WH-US-RAW-01,FAC-US-01,2025-05-27,PRODUCTION_ISSUE,-68,WORK_ORDER,WO-ACT-9783
MOV-00009890,MAT-00848,WH-MX-FIN-01,FAC-MX-01,2026-05-24,PRODUCTION_ISSUE,-20,WORK_ORDER,WO-ACT-8107
MOV-00009891,MAT-00576,WH-US-RAW-01,FAC-US-01,2025-05-09,CYCLE_ADJUSTMENT,4,AUDIT_COUNT,AUD-915
MOV-00009892,MAT-01110,WH-EU-FIN-01,FAC-EU-01,2026-06-06,SCRAP,-7,SCRAP_NOTICE,SCR-7214
MOV-00009893,MAT-00681,WH-EU-FIN-01,FAC-EU-01,2026-02-09,SCRAP,-8,SCRAP_NOTICE,SCR-7554
MOV-00009894,MAT-00441,WH-US-RAW-01,FAC-US-01,2026-04-03,PRODUCTION_ISSUE,-74,WORK_ORDER,WO-ACT-8414
MOV-00009895,MAT-00265,WH-MX-FIN-01,FAC-MX-01,2025-12-30,SCRAP,-11,SCRAP_NOTICE,SCR-4548
MOV-00009896,MAT-00219,WH-EU-RAW-01,FAC-EU-01,2025-04-20,SCRAP,-4,SCRAP_NOTICE,SCR-2216
MOV-00009897,MAT-00459,WH-EU-FIN-01,FAC-EU-01,2026-01-24,TRANSFER_OUT,-20,TRANSFER_ORDER,TRF-73955
MOV-00009898,MAT-00581,WH-MX-RAW-01,FAC-MX-01,2025-05-22,PRODUCTION_ISSUE,-26,WORK_ORDER,WO-ACT-3217
MOV-00009899,MAT-00671,WH-APAC-RAW-01,FAC-APAC-01,2025-11-05,PRODUCTION_ISSUE,-36,WORK_ORDER,WO-ACT-7596
MOV-00009900,MAT-00401,WH-EU-RAW-01,FAC-EU-01,2026-01-24,PRODUCTION_ISSUE,-18,WORK_ORDER,WO-ACT-8902
MOV-00009901,MAT-00793,WH-MX-RAW-01,FAC-MX-01,2025-07-21,CYCLE_ADJUSTMENT,-15,AUDIT_COUNT,AUD-286
MOV-00009902,MAT-00590,WH-US-FIN-01,FAC-US-01,2025-11-18,TRANSFER_IN,26,TRANSFER_ORDER,TRF-45410
MOV-00009903,MAT-00886,WH-MX-FIN-01,FAC-MX-01,2025-09-21,PRODUCTION_ISSUE,-44,WORK_ORDER,WO-ACT-8410
MOV-00009904,MAT-00219,WH-MX-RAW-01,FAC-MX-01,2026-05-25,PRODUCTION_ISSUE,-54,WORK_ORDER,WO-ACT-5700
MOV-00009905,MAT-01046,WH-APAC-FIN-01,FAC-APAC-01,2026-03-13,PRODUCTION_ISSUE,-36,WORK_ORDER,WO-ACT-1318
MOV-00009906,MAT-01038,WH-US-RAW-01,FAC-US-01,2025-03-25,PRODUCTION_ISSUE,-11,WORK_ORDER,WO-ACT-7216
MOV-00009907,MAT-00602,WH-US-RAW-01,FAC-US-01,2025-07-26,PRODUCTION_ISSUE,-50,WORK_ORDER,WO-ACT-7284
MOV-00009908,MAT-00336,WH-MX-RAW-01,FAC-MX-01,2025-10-16,TRANSFER_OUT,-32,TRANSFER_ORDER,TRF-84630
MOV-00009909,MAT-00697,WH-APAC-FIN-01,FAC-APAC-01,2025-04-03,PRODUCTION_ISSUE,-51,WORK_ORDER,WO-ACT-8454
MOV-00009910,MAT-00284,WH-EU-RAW-01,FAC-EU-01,2025-04-13,PRODUCTION_ISSUE,-9,WORK_ORDER,WO-ACT-6316
MOV-00009911,MAT-00860,WH-US-RAW-01,FAC-US-01,2025-11-29,PRODUCTION_ISSUE,-62,WORK_ORDER,WO-ACT-2303
MOV-00009912,MAT-00853,WH-MX-FIN-01,FAC-MX-01,2026-04-15,PRODUCTION_ISSUE,-14,WORK_ORDER,WO-ACT-9143
MOV-00009913,MAT-00799,WH-MX-FIN-01,FAC-MX-01,2025-08-14,PRODUCTION_ISSUE,-75,WORK_ORDER,WO-ACT-2517
MOV-00009914,MAT-00320,WH-APAC-RAW-01,FAC-APAC-01,2026-05-16,SCRAP,-10,SCRAP_NOTICE,SCR-7111
MOV-00009915,MAT-00873,WH-US-RAW-01,FAC-US-01,2025-11-29,TRANSFER_OUT,-19,TRANSFER_ORDER,TRF-16068
MOV-00009916,MAT-00812,WH-APAC-FIN-01,FAC-APAC-01,2025-03-06,PRODUCTION_ISSUE,-22,WORK_ORDER,WO-ACT-1411
MOV-00009917,MAT-00369,WH-APAC-RAW-01,FAC-APAC-01,2025-04-26,SCRAP,-12,SCRAP_NOTICE,SCR-1447
MOV-00009918,MAT-00719,WH-EU-FIN-01,FAC-EU-01,2026-01-22,PRODUCTION_ISSUE,-30,WORK_ORDER,WO-ACT-7371
MOV-00009919,MAT-00509,WH-APAC-FIN-01,FAC-APAC-01,2026-03-17,PRODUCTION_ISSUE,-51,WORK_ORDER,WO-ACT-4463
MOV-00009920,MAT-00774,WH-EU-RAW-01,FAC-EU-01,2025-12-20,PRODUCTION_ISSUE,-55,WORK_ORDER,WO-ACT-7059
MOV-00009921,MAT-00577,WH-US-FIN-01,FAC-US-01,2025-02-25,PRODUCTION_ISSUE,-18,WORK_ORDER,WO-ACT-8845
MOV-00009922,MAT-00101,WH-MX-FIN-01,FAC-MX-01,2026-06-29,SCRAP,-11,SCRAP_NOTICE,SCR-2718
MOV-00009923,MAT-00220,WH-MX-FIN-01,FAC-MX-01,2026-03-07,PRODUCTION_ISSUE,-60,WORK_ORDER,WO-ACT-1533
MOV-00009924,MAT-00812,WH-MX-FIN-01,FAC-MX-01,2026-01-01,PRODUCTION_ISSUE,-64,WORK_ORDER,WO-ACT-6922
MOV-00009925,MAT-00043,WH-MX-FIN-01,FAC-MX-01,2025-03-13,PRODUCTION_ISSUE,-62,WORK_ORDER,WO-ACT-3736
MOV-00009926,MAT-00726,WH-MX-FIN-01,FAC-MX-01,2025-04-20,PRODUCTION_ISSUE,-27,WORK_ORDER,WO-ACT-9418
MOV-00009927,MAT-00971,WH-APAC-FIN-01,FAC-APAC-01,2025-09-14,CYCLE_ADJUSTMENT,18,AUDIT_COUNT,AUD-997
MOV-00009928,MAT-01189,WH-US-RAW-01,FAC-US-01,2025-01-24,PRODUCTION_ISSUE,-64,WORK_ORDER,WO-ACT-5962
MOV-00009929,MAT-00141,WH-EU-RAW-01,FAC-EU-01,2025-11-03,TRANSFER_OUT,-12,TRANSFER_ORDER,TRF-46511
MOV-00009930,MAT-00556,WH-EU-FIN-01,FAC-EU-01,2025-03-08,PRODUCTION_ISSUE,-29,WORK_ORDER,WO-ACT-1730
MOV-00009931,MAT-00045,WH-MX-RAW-01,FAC-MX-01,2025-11-28,TRANSFER_OUT,-39,TRANSFER_ORDER,TRF-85668
MOV-00009932,MAT-01008,WH-US-RAW-01,FAC-US-01,2025-10-14,PRODUCTION_ISSUE,-45,WORK_ORDER,WO-ACT-8759
MOV-00009933,MAT-00519,WH-EU-RAW-01,FAC-EU-01,2025-09-29,CYCLE_ADJUSTMENT,-6,AUDIT_COUNT,AUD-177
MOV-00009934,MAT-00733,WH-MX-RAW-01,FAC-MX-01,2026-03-06,SCRAP,-9,SCRAP_NOTICE,SCR-3392
MOV-00009935,MAT-01162,WH-EU-RAW-01,FAC-EU-01,2026-05-11,PRODUCTION_ISSUE,-66,WORK_ORDER,WO-ACT-5082
MOV-00009936,MAT-00491,WH-MX-FIN-01,FAC-MX-01,2025-02-02,CYCLE_ADJUSTMENT,-2,AUDIT_COUNT,AUD-388
MOV-00009937,MAT-01146,WH-APAC-FIN-01,FAC-APAC-01,2026-03-05,PRODUCTION_ISSUE,-73,WORK_ORDER,WO-ACT-6038
MOV-00009938,MAT-01161,WH-US-RAW-01,FAC-US-01,2025-02-27,TRANSFER_IN,26,TRANSFER_ORDER,TRF-87465
MOV-00009939,MAT-00450,WH-MX-FIN-01,FAC-MX-01,2025-12-20,PRODUCTION_ISSUE,-24,WORK_ORDER,WO-ACT-9059
MOV-00009940,MAT-00118,WH-APAC-FIN-01,FAC-APAC-01,2026-01-13,PRODUCTION_ISSUE,-14,WORK_ORDER,WO-ACT-7234
MOV-00009941,MAT-00808,WH-APAC-FIN-01,FAC-APAC-01,2025-02-27,PRODUCTION_ISSUE,-34,WORK_ORDER,WO-ACT-5880
MOV-00009942,MAT-00554,WH-APAC-RAW-01,FAC-APAC-01,2026-02-15,PRODUCTION_ISSUE,-19,WORK_ORDER,WO-ACT-2759
MOV-00009943,MAT-00912,WH-MX-FIN-01,FAC-MX-01,2025-04-02,PRODUCTION_ISSUE,-35,WORK_ORDER,WO-ACT-1913
MOV-00009944,MAT-00376,WH-APAC-RAW-01,FAC-APAC-01,2026-06-07,CYCLE_ADJUSTMENT,17,AUDIT_COUNT,AUD-914
MOV-00009945,MAT-00191,WH-EU-FIN-01,FAC-EU-01,2025-07-07,PRODUCTION_ISSUE,-68,WORK_ORDER,WO-ACT-3406
MOV-00009946,MAT-00732,WH-MX-FIN-01,FAC-MX-01,2025-12-11,PRODUCTION_ISSUE,-57,WORK_ORDER,WO-ACT-3900
MOV-00009947,MAT-00641,WH-APAC-FIN-01,FAC-APAC-01,2025-10-30,PRODUCTION_ISSUE,-20,WORK_ORDER,WO-ACT-6186
MOV-00009948,MAT-00355,WH-EU-RAW-01,FAC-EU-01,2025-08-09,PRODUCTION_ISSUE,-19,WORK_ORDER,WO-ACT-2570
MOV-00009949,MAT-01001,WH-MX-RAW-01,FAC-MX-01,2026-01-06,PRODUCTION_ISSUE,-43,WORK_ORDER,WO-ACT-6722
MOV-00009950,MAT-00124,WH-APAC-FIN-01,FAC-APAC-01,2025-09-28,PRODUCTION_ISSUE,-14,WORK_ORDER,WO-ACT-3294
MOV-00009951,MAT-00594,WH-MX-RAW-01,FAC-MX-01,2026-03-20,PRODUCTION_ISSUE,-11,WORK_ORDER,WO-ACT-1954
MOV-00009952,MAT-00224,WH-APAC-FIN-01,FAC-APAC-01,2026-02-14,PRODUCTION_ISSUE,-39,WORK_ORDER,WO-ACT-4471
MOV-00009953,MAT-00946,WH-MX-FIN-01,FAC-MX-01,2025-01-19,TRANSFER_OUT,-42,TRANSFER_ORDER,TRF-87689
MOV-00009954,MAT-00325,WH-US-RAW-01,FAC-US-01,2025-11-07,TRANSFER_OUT,-30,TRANSFER_ORDER,TRF-80217
MOV-00009955,MAT-00683,WH-EU-RAW-01,FAC-EU-01,2025-04-04,TRANSFER_OUT,-13,TRANSFER_ORDER,TRF-26067
MOV-00009956,MAT-01013,WH-EU-RAW-01,FAC-EU-01,2025-02-26,PRODUCTION_ISSUE,-9,WORK_ORDER,WO-ACT-6754
MOV-00009957,MAT-01002,WH-MX-FIN-01,FAC-MX-01,2025-06-01,CYCLE_ADJUSTMENT,15,AUDIT_COUNT,AUD-483
MOV-00009958,MAT-00393,WH-EU-FIN-01,FAC-EU-01,2025-08-09,TRANSFER_OUT,-33,TRANSFER_ORDER,TRF-69140
MOV-00009959,MAT-00400,WH-EU-RAW-01,FAC-EU-01,2025-11-09,PRODUCTION_ISSUE,-20,WORK_ORDER,WO-ACT-3455
MOV-00009960,MAT-01051,WH-APAC-RAW-01,FAC-APAC-01,2025-12-17,PRODUCTION_ISSUE,-54,WORK_ORDER,WO-ACT-4784
MOV-00009961,MAT-00464,WH-APAC-RAW-01,FAC-APAC-01,2026-05-26,TRANSFER_IN,47,TRANSFER_ORDER,TRF-72774
MOV-00009962,MAT-00102,WH-MX-FIN-01,FAC-MX-01,2025-07-06,TRANSFER_OUT,-10,TRANSFER_ORDER,TRF-81552
MOV-00009963,MAT-00994,WH-EU-FIN-01,FAC-EU-01,2025-07-30,TRANSFER_IN,44,TRANSFER_ORDER,TRF-93068
MOV-00009964,MAT-00172,WH-MX-RAW-01,FAC-MX-01,2026-05-04,TRANSFER_OUT,-45,TRANSFER_ORDER,TRF-40000
MOV-00009965,MAT-01053,WH-MX-RAW-01,FAC-MX-01,2025-12-20,SCRAP,-9,SCRAP_NOTICE,SCR-2879
MOV-00009966,MAT-00421,WH-APAC-FIN-01,FAC-APAC-01,2025-11-03,PRODUCTION_ISSUE,-56,WORK_ORDER,WO-ACT-6633
MOV-00009967,MAT-00303,WH-EU-RAW-01,FAC-EU-01,2026-06-17,PRODUCTION_ISSUE,-48,WORK_ORDER,WO-ACT-4671
MOV-00009968,MAT-00508,WH-MX-RAW-01,FAC-MX-01,2026-03-11,PRODUCTION_ISSUE,-11,WORK_ORDER,WO-ACT-3680
MOV-00009969,MAT-00696,WH-MX-RAW-01,FAC-MX-01,2026-06-23,PRODUCTION_ISSUE,-61,WORK_ORDER,WO-ACT-7939
MOV-00009970,MAT-01171,WH-MX-FIN-01,FAC-MX-01,2025-04-02,PRODUCTION_ISSUE,-71,WORK_ORDER,WO-ACT-9763
MOV-00009971,MAT-00809,WH-EU-FIN-01,FAC-EU-01,2025-05-14,CYCLE_ADJUSTMENT,14,AUDIT_COUNT,AUD-445
MOV-00009972,MAT-00556,WH-US-RAW-01,FAC-US-01,2025-12-03,PRODUCTION_ISSUE,-10,WORK_ORDER,WO-ACT-9920
MOV-00009973,MAT-00397,WH-APAC-RAW-01,FAC-APAC-01,2025-10-10,PRODUCTION_ISSUE,-55,WORK_ORDER,WO-ACT-3080
MOV-00009974,MAT-01134,WH-APAC-FIN-01,FAC-APAC-01,2025-11-28,PRODUCTION_ISSUE,-38,WORK_ORDER,WO-ACT-8906
MOV-00009975,MAT-01159,WH-EU-RAW-01,FAC-EU-01,2026-06-29,TRANSFER_OUT,-46,TRANSFER_ORDER,TRF-31986
MOV-00009976,MAT-00827,WH-US-FIN-01,FAC-US-01,2025-05-27,TRANSFER_OUT,-44,TRANSFER_ORDER,TRF-51561
MOV-00009977,MAT-01148,WH-APAC-FIN-01,FAC-APAC-01,2025-08-13,TRANSFER_IN,20,TRANSFER_ORDER,TRF-87852
MOV-00009978,MAT-00758,WH-MX-FIN-01,FAC-MX-01,2026-01-31,SCRAP,-6,SCRAP_NOTICE,SCR-1292
MOV-00009979,MAT-00707,WH-EU-RAW-01,FAC-EU-01,2025-11-23,SCRAP,-4,SCRAP_NOTICE,SCR-1985
MOV-00009980,MAT-01084,WH-US-RAW-01,FAC-US-01,2025-02-20,SCRAP,-1,SCRAP_NOTICE,SCR-4901
MOV-00009981,MAT-01121,WH-US-FIN-01,FAC-US-01,2025-01-26,TRANSFER_OUT,-17,TRANSFER_ORDER,TRF-32787
MOV-00009982,MAT-00888,WH-US-RAW-01,FAC-US-01,2025-01-10,TRANSFER_OUT,-24,TRANSFER_ORDER,TRF-19659
MOV-00009983,MAT-00285,WH-US-RAW-01,FAC-US-01,2026-04-02,TRANSFER_OUT,-49,TRANSFER_ORDER,TRF-99837
MOV-00009984,MAT-00622,WH-APAC-RAW-01,FAC-APAC-01,2026-04-08,PRODUCTION_ISSUE,-25,WORK_ORDER,WO-ACT-3904
MOV-00009985,MAT-00831,WH-MX-RAW-01,FAC-MX-01,2025-10-19,PRODUCTION_ISSUE,-54,WORK_ORDER,WO-ACT-4971
MOV-00009986,MAT-01117,WH-MX-RAW-01,FAC-MX-01,2025-08-17,PRODUCTION_ISSUE,-70,WORK_ORDER,WO-ACT-7558
MOV-00009987,MAT-00466,WH-APAC-RAW-01,FAC-APAC-01,2025-12-10,TRANSFER_OUT,-29,TRANSFER_ORDER,TRF-71802
MOV-00009988,MAT-00025,WH-MX-RAW-01,FAC-MX-01,2025-02-05,PRODUCTION_ISSUE,-69,WORK_ORDER,WO-ACT-1883
MOV-00009989,MAT-00750,WH-APAC-RAW-01,FAC-APAC-01,2025-01-05,PRODUCTION_ISSUE,-26,WORK_ORDER,WO-ACT-9564
MOV-00009990,MAT-00998,WH-US-RAW-01,FAC-US-01,2025-04-22,PRODUCTION_ISSUE,-59,WORK_ORDER,WO-ACT-3354
MOV-00009991,MAT-00168,WH-APAC-FIN-01,FAC-APAC-01,2026-05-29,PRODUCTION_ISSUE,-34,WORK_ORDER,WO-ACT-2363
MOV-00009992,MAT-00566,WH-APAC-FIN-01,FAC-APAC-01,2025-02-11,TRANSFER_OUT,-25,TRANSFER_ORDER,TRF-24321
MOV-00009993,MAT-00759,WH-EU-RAW-01,FAC-EU-01,2025-08-04,CYCLE_ADJUSTMENT,-5,AUDIT_COUNT,AUD-796
MOV-00009994,MAT-00664,WH-EU-FIN-01,FAC-EU-01,2025-07-05,PRODUCTION_ISSUE,-75,WORK_ORDER,WO-ACT-2497
MOV-00009995,MAT-00380,WH-MX-FIN-01,FAC-MX-01,2025-11-16,PRODUCTION_ISSUE,-35,WORK_ORDER,WO-ACT-2286
MOV-00009996,MAT-00107,WH-US-RAW-01,FAC-US-01,2025-04-10,CYCLE_ADJUSTMENT,-7,AUDIT_COUNT,AUD-624
MOV-00009997,MAT-00551,WH-US-RAW-01,FAC-US-01,2025-04-11,TRANSFER_OUT,-24,TRANSFER_ORDER,TRF-44114
MOV-00009998,MAT-00534,WH-MX-RAW-01,FAC-MX-01,2026-05-26,PRODUCTION_ISSUE,-51,WORK_ORDER,WO-ACT-3683
MOV-00009999,MAT-00815,WH-US-RAW-01,FAC-US-01,2026-06-29,SCRAP,-3,SCRAP_NOTICE,SCR-7611
MOV-00010000,MAT-01048,WH-US-FIN-01,FAC-US-01,2025-11-22,PRODUCTION_ISSUE,-35,WORK_ORDER,WO-ACT-9891
MOV-00010001,MAT-00369,WH-US-FIN-01,FAC-US-01,2026-03-03,PRODUCTION_ISSUE,-70,WORK_ORDER,WO-ACT-9979
MOV-00010002,MAT-00087,WH-APAC-RAW-01,FAC-APAC-01,2025-03-14,PRODUCTION_ISSUE,-13,WORK_ORDER,WO-ACT-8925
MOV-00010003,MAT-00008,WH-US-RAW-01,FAC-US-01,2025-04-30,CYCLE_ADJUSTMENT,8,AUDIT_COUNT,AUD-719
MOV-00010004,MAT-00234,WH-MX-FIN-01,FAC-MX-01,2026-04-04,PRODUCTION_ISSUE,-62,WORK_ORDER,WO-ACT-5886
MOV-00010005,MAT-00556,WH-EU-FIN-01,FAC-EU-01,2025-09-23,CYCLE_ADJUSTMENT,17,AUDIT_COUNT,AUD-979
MOV-00010006,MAT-00292,WH-US-FIN-01,FAC-US-01,2026-04-23,TRANSFER_OUT,-46,TRANSFER_ORDER,TRF-25110
MOV-00010007,MAT-00581,WH-APAC-FIN-01,FAC-APAC-01,2026-01-10,PRODUCTION_ISSUE,-57,WORK_ORDER,WO-ACT-6078
MOV-00010008,MAT-00328,WH-US-RAW-01,FAC-US-01,2025-05-17,PRODUCTION_ISSUE,-58,WORK_ORDER,WO-ACT-5991
MOV-00010009,MAT-00317,WH-APAC-FIN-01,FAC-APAC-01,2026-01-14,PRODUCTION_ISSUE,-48,WORK_ORDER,WO-ACT-3709
MOV-00010010,MAT-01182,WH-EU-RAW-01,FAC-EU-01,2025-10-21,CYCLE_ADJUSTMENT,-12,AUDIT_COUNT,AUD-904
MOV-00010011,MAT-01159,WH-US-RAW-01,FAC-US-01,2025-10-24,PRODUCTION_ISSUE,-49,WORK_ORDER,WO-ACT-9717
MOV-00010012,MAT-00598,WH-EU-FIN-01,FAC-EU-01,2025-06-30,PRODUCTION_ISSUE,-16,WORK_ORDER,WO-ACT-4074
MOV-00010013,MAT-00980,WH-US-RAW-01,FAC-US-01,2026-05-07,PRODUCTION_ISSUE,-24,WORK_ORDER,WO-ACT-5510
MOV-00010014,MAT-00514,WH-US-FIN-01,FAC-US-01,2025-10-14,TRANSFER_IN,22,TRANSFER_ORDER,TRF-34028
MOV-00010015,MAT-00951,WH-APAC-RAW-01,FAC-APAC-01,2025-11-25,TRANSFER_OUT,-30,TRANSFER_ORDER,TRF-11082
MOV-00010016,MAT-00895,WH-MX-FIN-01,FAC-MX-01,2026-01-19,PRODUCTION_ISSUE,-45,WORK_ORDER,WO-ACT-3465
MOV-00010017,MAT-00714,WH-MX-FIN-01,FAC-MX-01,2025-06-21,PRODUCTION_ISSUE,-24,WORK_ORDER,WO-ACT-7089
MOV-00010018,MAT-01158,WH-MX-FIN-01,FAC-MX-01,2026-03-04,PRODUCTION_ISSUE,-7,WORK_ORDER,WO-ACT-1707
MOV-00010019,MAT-00809,WH-MX-RAW-01,FAC-MX-01,2025-09-20,PRODUCTION_ISSUE,-8,WORK_ORDER,WO-ACT-2863
MOV-00010020,MAT-00838,WH-APAC-RAW-01,FAC-APAC-01,2025-10-10,TRANSFER_IN,38,TRANSFER_ORDER,TRF-11267
MOV-00010021,MAT-00163,WH-APAC-RAW-01,FAC-APAC-01,2025-03-13,PRODUCTION_ISSUE,-51,WORK_ORDER,WO-ACT-2079
MOV-00010022,MAT-00091,WH-APAC-FIN-01,FAC-APAC-01,2025-04-24,CYCLE_ADJUSTMENT,16,AUDIT_COUNT,AUD-436
MOV-00010023,MAT-00963,WH-MX-RAW-01,FAC-MX-01,2025-03-27,PRODUCTION_ISSUE,-35,WORK_ORDER,WO-ACT-7103
MOV-00010024,MAT-01026,WH-MX-FIN-01,FAC-MX-01,2026-01-23,PRODUCTION_ISSUE,-55,WORK_ORDER,WO-ACT-1819
MOV-00010025,MAT-01198,WH-US-FIN-01,FAC-US-01,2025-03-27,SCRAP,-7,SCRAP_NOTICE,SCR-4939
MOV-00010026,MAT-00337,WH-EU-FIN-01,FAC-EU-01,2026-02-02,TRANSFER_OUT,-22,TRANSFER_ORDER,TRF-67495
MOV-00010027,MAT-01074,WH-MX-RAW-01,FAC-MX-01,2025-08-06,PRODUCTION_ISSUE,-62,WORK_ORDER,WO-ACT-1996
MOV-00010028,MAT-00246,WH-EU-FIN-01,FAC-EU-01,2025-05-07,TRANSFER_IN,35,TRANSFER_ORDER,TRF-83049
MOV-00010029,MAT-01134,WH-MX-FIN-01,FAC-MX-01,2026-06-24,PRODUCTION_ISSUE,-36,WORK_ORDER,WO-ACT-5074
MOV-00010030,MAT-00275,WH-EU-FIN-01,FAC-EU-01,2025-04-12,PRODUCTION_ISSUE,-48,WORK_ORDER,WO-ACT-9749
MOV-00010031,MAT-00823,WH-APAC-RAW-01,FAC-APAC-01,2025-03-21,TRANSFER_IN,12,TRANSFER_ORDER,TRF-52189
MOV-00010032,MAT-01125,WH-US-RAW-01,FAC-US-01,2025-08-09,SCRAP,-1,SCRAP_NOTICE,SCR-8912
MOV-00010033,MAT-00193,WH-APAC-RAW-01,FAC-APAC-01,2026-03-05,PRODUCTION_ISSUE,-9,WORK_ORDER,WO-ACT-6694
MOV-00010034,MAT-01053,WH-MX-FIN-01,FAC-MX-01,2025-06-21,PRODUCTION_ISSUE,-13,WORK_ORDER,WO-ACT-2436
MOV-00010035,MAT-00163,WH-EU-FIN-01,FAC-EU-01,2026-05-10,TRANSFER_OUT,-23,TRANSFER_ORDER,TRF-20113
MOV-00010036,MAT-00128,WH-APAC-FIN-01,FAC-APAC-01,2025-04-10,TRANSFER_OUT,-44,TRANSFER_ORDER,TRF-20979
MOV-00010037,MAT-00637,WH-MX-RAW-01,FAC-MX-01,2025-04-27,PRODUCTION_ISSUE,-54,WORK_ORDER,WO-ACT-5309
MOV-00010038,MAT-00486,WH-EU-RAW-01,FAC-EU-01,2026-02-16,SCRAP,-2,SCRAP_NOTICE,SCR-5645
MOV-00010039,MAT-00381,WH-APAC-RAW-01,FAC-APAC-01,2025-08-14,SCRAP,-3,SCRAP_NOTICE,SCR-3434
MOV-00010040,MAT-00528,WH-APAC-RAW-01,FAC-APAC-01,2025-07-11,PRODUCTION_ISSUE,-47,WORK_ORDER,WO-ACT-2723
MOV-00010041,MAT-00768,WH-EU-FIN-01,FAC-EU-01,2025-11-01,PRODUCTION_ISSUE,-27,WORK_ORDER,WO-ACT-6107
MOV-00010042,MAT-00062,WH-MX-FIN-01,FAC-MX-01,2025-11-17,PRODUCTION_ISSUE,-55,WORK_ORDER,WO-ACT-1426
MOV-00010043,MAT-00814,WH-MX-RAW-01,FAC-MX-01,2026-01-13,TRANSFER_IN,23,TRANSFER_ORDER,TRF-26150
MOV-00010044,MAT-00204,WH-EU-FIN-01,FAC-EU-01,2025-01-03,PRODUCTION_ISSUE,-35,WORK_ORDER,WO-ACT-8229
MOV-00010045,MAT-00983,WH-APAC-RAW-01,FAC-APAC-01,2025-03-05,TRANSFER_IN,15,TRANSFER_ORDER,TRF-89670
MOV-00010046,MAT-00541,WH-EU-RAW-01,FAC-EU-01,2025-06-14,PRODUCTION_ISSUE,-21,WORK_ORDER,WO-ACT-3849
MOV-00010047,MAT-00076,WH-APAC-RAW-01,FAC-APAC-01,2025-07-25,PRODUCTION_ISSUE,-6,WORK_ORDER,WO-ACT-1094
MOV-00010048,MAT-00795,WH-EU-RAW-01,FAC-EU-01,2025-08-26,PRODUCTION_ISSUE,-45,WORK_ORDER,WO-ACT-1490
